seed,family_percentage,leak,pheno,r
29,0.6,True,mr,0.18004692198925087
29,0.6,False,mr,0.18370594902666731
29,0.5,True,age,0.20762029345180336
29,0.5,False,age,0.21166637608207253
29,0.5,True,attn,0.1318871834818589
29,0.5,False,attn,0.12433347161119798
29,0.5,True,mr,0.2099130502910959
29,0.5,False,mr,0.20072037398446163
29,0.4,True,age,0.21079977457642166
29,0.4,False,age,0.21033859103671132
29,0.4,True,attn,0.13714153820789157
29,0.4,False,attn,0.13328031733197107
29,0.4,True,mr,0.2205817417514386
29,0.4,False,mr,0.23256472862099303
29,0.3,True,age,0.24152820089778948
29,0.3,False,age,0.24482768334820532
29,0.3,True,attn,0.13895345778868737
29,0.3,False,attn,0.12014611754729469
29,0.3,True,mr,0.24189961780912433
29,0.3,False,mr,0.23417301816645378
30,1.0,True,age,0.22403434545167386
30,1.0,False,age,0.24316212534524506
30,1.0,True,attn,0.03294676046537937
30,1.0,False,attn,0.07516175983843318
30,1.0,True,mr,0.1842792447847678
30,1.0,False,mr,0.17825966809771793
30,0.9,True,age,0.19997873074153122
30,0.9,False,age,0.209034781318947
30,0.9,True,attn,0.03495640287495305
30,0.9,False,attn,0.038151876675316575
30,0.9,True,mr,0.19600273650480887
30,0.9,False,mr,0.17536626115631945
30,0.8,True,age,0.1898249869195235
30,0.8,False,age,0.1911612063160764
30,0.8,True,attn,0.0729348077766039
30,0.8,False,attn,0.0711836451681887
30,0.8,True,mr,0.18501744874710935
30,0.8,False,mr,0.1788161642378024
30,0.7,True,age,0.17167689222875682
30,0.7,False,age,0.1931666002436643
30,0.7,True,attn,0.09842248189454417
30,0.7,False,attn,0.11862306335828587
30,0.7,True,mr,0.17902431397681787
30,0.7,False,mr,0.1557408856584451
30,0.6,True,age,0.20297242086382628
30,0.6,False,age,0.2040367808504611
30,0.6,True,attn,0.11143464383454457
30,0.6,False,attn,0.10627213511069653
30,0.6,True,mr,0.17198685738588132
30,0.6,False,mr,0.19090365893290379
30,0.5,True,age,0.21098094527025565
30,0.5,False,age,0.2094647638460316
30,0.5,True,attn,0.12279627681495421
30,0.5,False,attn,0.1235191265959597
30,0.5,True,mr,0.20451727223678126
30,0.5,False,mr,0.18441314666516914
30,0.4,True,age,0.2097113976533148
30,0.4,False,age,0.2060433914953723
30,0.4,True,attn,0.137304642240304
30,0.4,False,attn,0.12419841840725646
30,0.4,True,mr,0.2319164499231828
30,0.4,False,mr,0.22390102811818063
30,0.3,True,age,0.24193701838188705
30,0.3,False,age,0.2427507265917776
30,0.3,True,attn,0.12687150131285446
30,0.3,False,attn,0.13570333914352353
30,0.3,True,mr,0.2403613814165035
30,0.3,False,mr,0.22941604362003407
31,1.0,True,age,0.236581424521354
31,1.0,False,age,0.21611737156716876
31,1.0,True,attn,0.03785235199801787
31,1.0,False,attn,0.055605597232284726
31,1.0,True,mr,0.16955282213971773
31,1.0,False,mr,0.18196347868337812
31,0.9,True,age,0.23337363173879974
31,0.9,False,age,0.20532952739907503
31,0.9,True,attn,0.048246551939237214
31,0.9,False,attn,0.04605434472125727
31,0.9,True,mr,0.2066531698604644
31,0.9,False,mr,0.18181374619614893
31,0.8,True,age,0.18415341901298662
31,0.8,False,age,0.2075506258838607
31,0.8,True,attn,0.09275473360032793
31,0.8,False,attn,0.07338705009573754
31,0.8,True,mr,0.1793663285352593
31,0.8,False,mr,0.1769821865592145
31,0.7,True,age,0.1947350912596552
31,0.7,False,age,0.1799321254862286
31,0.7,True,attn,0.08462540285908599
31,0.7,False,attn,0.09450568323639891
31,0.7,True,mr,0.19697304294594725
31,0.7,False,mr,0.16539084195760895
31,0.6,True,age,0.21517758868062584
31,0.6,False,age,0.19812986990355527
31,0.6,True,attn,0.10102229516647879
31,0.6,False,attn,0.1006686486426013
31,0.6,True,mr,0.1791849652611493
31,0.6,False,mr,0.18169402002053986
31,0.5,True,age,0.21047660962681122
31,0.5,False,age,0.19582296912465888
31,0.5,True,attn,0.12971140199453532
31,0.5,False,attn,0.11895837160796284
31,0.5,True,mr,0.21634545764716473
31,0.5,False,mr,0.2106166528872769
31,0.4,True,age,0.2202884784319265
31,0.4,False,age,0.2098341471907736
31,0.4,True,attn,0.13131703953378554
31,0.4,False,attn,0.1274240762164076
31,0.4,True,mr,0.22262284038365357
31,0.4,False,mr,0.2381837073782819
31,0.3,True,age,0.24633172056776698
31,0.3,False,age,0.2504391325631873
31,0.3,True,attn,0.135133128220928
31,0.3,False,attn,0.12905390173902914
31,0.3,True,mr,0.24456067400965187
31,0.3,False,mr,0.24429894943636063
32,1.0,True,age,0.20850039243836926
32,1.0,False,age,0.2160827235697576
32,1.0,True,attn,0.06812725973859052
32,1.0,False,attn,0.050777075417804275
32,1.0,True,mr,0.1855931084532317
32,1.0,False,mr,0.1595262096022064
32,0.9,True,age,0.2155337127741447
32,0.9,False,age,0.19651812667836713
32,0.9,True,attn,0.05083165578969479
32,0.9,False,attn,0.05084300904412941
32,0.9,True,mr,0.18227349882273322
32,0.9,False,mr,0.1726336240465499
32,0.8,True,age,0.20308531679670042
32,0.8,False,age,0.20278343031293947
32,0.8,True,attn,0.09305509344392214
32,0.8,False,attn,0.08171509265651042
32,0.8,True,mr,0.19515066287250857
32,0.8,False,mr,0.17918162918772954
32,0.7,True,age,0.1899506082469992
32,0.7,False,age,0.2028669305174197
32,0.7,True,attn,0.10490514370437505
32,0.7,False,attn,0.07372984211248629
32,0.7,True,mr,0.178568393673408
32,0.7,False,mr,0.18139501097348326
32,0.6,True,age,0.20092933634916726
32,0.6,False,age,0.19711474742683524
32,0.6,True,attn,0.08107841301770707
32,0.6,False,attn,0.08321100354129318
32,0.6,True,mr,0.18369220324491733
32,0.6,False,mr,0.1811204114084793
32,0.5,True,age,0.20508553370547483
32,0.5,False,age,0.21024895944598918
32,0.5,True,attn,0.12207925896912969
32,0.5,False,attn,0.12354400550143504
32,0.5,True,mr,0.21120566983602765
32,0.5,False,mr,0.201813730503688
32,0.4,True,age,0.20967694651512675
32,0.4,False,age,0.21164846374372903
32,0.4,True,attn,0.1358394725811821
32,0.4,False,attn,0.1353801404545809
32,0.4,True,mr,0.21733696384128168
32,0.4,False,mr,0.22176978939310318
32,0.3,True,age,0.24973082012963202
32,0.3,False,age,0.2478350884333642
32,0.3,True,attn,0.12956842376500577
32,0.3,False,attn,0.1319186281248368
32,0.3,True,mr,0.24232439855742854
32,0.3,False,mr,0.24115824222582016
33,1.0,True,age,0.20043098856486183
33,1.0,False,age,0.2162670801470563
33,1.0,True,attn,0.04875850110031434
33,1.0,False,attn,0.05437424067038625
33,1.0,True,mr,0.1727292457603176
33,1.0,False,mr,0.1983758316514341
33,0.9,True,age,0.21439853550039176
33,0.9,False,age,0.2145429750751211
33,0.9,True,attn,0.013762938043433781
33,0.9,False,attn,0.02859779211356805
33,0.9,True,mr,0.18675691107366627
33,0.9,False,mr,0.18395395676515278
33,0.8,True,age,0.20505172119073808
33,0.8,False,age,0.20851965135198863
33,0.8,True,attn,0.062040351042252334
33,0.8,False,attn,0.10489469515176573
33,0.8,True,mr,0.17066909489817922
33,0.8,False,mr,0.18858830531617402
33,0.7,True,age,0.19226385877699556
33,0.7,False,age,0.18333851823290717
33,0.7,True,attn,0.10359102240815224
33,0.7,False,attn,0.0923836372763737
33,0.7,True,mr,0.17014480028611373
33,0.7,False,mr,0.1708002947964764
33,0.6,True,age,0.21086856040137722
33,0.6,False,age,0.18398732782431806
33,0.6,True,attn,0.08898298010395249
33,0.6,False,attn,0.10029257848160833
33,0.6,True,mr,0.17683174474517377
33,0.6,False,mr,0.1753105103222059
33,0.5,True,age,0.20153435489830016
33,0.5,False,age,0.22084614882847944
33,0.5,True,attn,0.13030990318266863
33,0.5,False,attn,0.12808603072489108
33,0.5,True,mr,0.1822626003439497
33,0.5,False,mr,0.20258927213377917
33,0.4,True,age,0.21710384474111347
33,0.4,False,age,0.21118421227475695
33,0.4,True,attn,0.1354079613672651
33,0.4,False,attn,0.1306473523141692
33,0.4,True,mr,0.21751801658422787
33,0.4,False,mr,0.21673282199224503
33,0.3,True,age,0.24326126691636904
33,0.3,False,age,0.2452181413589157
33,0.3,True,attn,0.12752946895836725
33,0.3,False,attn,0.11146531472902155
33,0.3,True,mr,0.2290437783437826
33,0.3,False,mr,0.24794472934173176
34,1.0,True,age,0.22137937079932796
34,1.0,False,age,0.22249459248529285
34,1.0,True,attn,0.08803543099717412
34,1.0,False,attn,0.05739551651922436
34,1.0,True,mr,0.18358156592672062
34,1.0,False,mr,0.19198095438881357
34,0.9,True,age,0.22937429912300922
34,0.9,False,age,0.21405335738660794
34,0.9,True,attn,0.04895335105034929
34,0.9,False,attn,0.005409347954075204
34,0.9,True,mr,0.17931018575031835
34,0.9,False,mr,0.1473047170342825
34,0.8,True,age,0.20656012279255886
34,0.8,False,age,0.19374086413138292
34,0.8,True,attn,0.06809376686946524
34,0.8,False,attn,0.05076201752544809
34,0.8,True,mr,0.2057762143293877
34,0.8,False,mr,0.17389463827688878
34,0.7,True,age,0.18727440203514745
34,0.7,False,age,0.18046544866053302
34,0.7,True,attn,0.1062190698933591
34,0.7,False,attn,0.07991099039329627
34,0.7,True,mr,0.1712542763010338
34,0.7,False,mr,0.1608745171230533
34,0.6,True,age,0.19971430673985166
34,0.6,False,age,0.20474632170710907
34,0.6,True,attn,0.1290126348517536
34,0.6,False,attn,0.11601263199737503
34,0.6,True,mr,0.1887944897795229
34,0.6,False,mr,0.17905893982196167
34,0.5,True,age,0.20436181753574245
34,0.5,False,age,0.1965838451121889
34,0.5,True,attn,0.12446097487515985
34,0.5,False,attn,0.11518105803985725
34,0.5,True,mr,0.20429950281150186
34,0.5,False,mr,0.21046367873081695
34,0.4,True,age,0.19785336839311018
34,0.4,False,age,0.20956622685050488
34,0.4,True,attn,0.12746492678143537
34,0.4,False,attn,0.12367833896570753
34,0.4,True,mr,0.2235496038635695
34,0.4,False,mr,0.2179439857296581
34,0.3,True,age,0.23730438887551483
34,0.3,False,age,0.2415807218670579
34,0.3,True,attn,0.1355674622529102
34,0.3,False,attn,0.12581821091858308
34,0.3,True,mr,0.24932395803819427
34,0.3,False,mr,0.2370794562126012
35,1.0,True,age,0.23100035307048108
35,1.0,False,age,0.23425720743718814
35,1.0,True,attn,0.047526121636441224
35,1.0,False,attn,0.05504946458835633
35,1.0,True,mr,0.18905586790194429
35,1.0,False,mr,0.17188228694422475
35,0.9,True,age,0.21689706596790614
35,0.9,False,age,0.23197757240662195
35,0.9,True,attn,0.02006301664107294
35,0.9,False,attn,0.05664042541007551
35,0.9,True,mr,0.19733854840151638
35,0.9,False,mr,0.17354945258864243
35,0.8,True,age,0.19774562805859078
35,0.8,False,age,0.2042992407238056
35,0.8,True,attn,0.07469389231973819
35,0.8,False,attn,0.06460451445847855
35,0.8,True,mr,0.20658311352599756
35,0.8,False,mr,0.17376697282756928
35,0.7,True,age,0.20780427943001045
35,0.7,False,age,0.1799754699162425
35,0.7,True,attn,0.11093097908117833
35,0.7,False,attn,0.08602898814717663
35,0.7,True,mr,0.16614554951123497
35,0.7,False,mr,0.19303523109096415
35,0.6,True,age,0.21045123126133883
35,0.6,False,age,0.18449760593816972
35,0.6,True,attn,0.10973891087421657
35,0.6,False,attn,0.10909676668285274
35,0.6,True,mr,0.19254620224148117
35,0.6,False,mr,0.18644755240548902
35,0.5,True,age,0.20486417968778642
35,0.5,False,age,0.20721273442689436
35,0.5,True,attn,0.12699696101180866
35,0.5,False,attn,0.1076034482815907
35,0.5,True,mr,0.19946707937184155
35,0.5,False,mr,0.20592421429285837
35,0.4,True,age,0.2126405154033088
35,0.4,False,age,0.21445209479361674
35,0.4,True,attn,0.1293455893664101
35,0.4,False,attn,0.11820730239671572
35,0.4,True,mr,0.2257718137623793
35,0.4,False,mr,0.22034189301566975
35,0.3,True,age,0.2515354385676787
35,0.3,False,age,0.2498500931448734
35,0.3,True,attn,0.1210500318101882
35,0.3,False,attn,0.12582082708504053
35,0.3,True,mr,0.24287835620980103
35,0.3,False,mr,0.24795693078982536
36,1.0,True,age,0.2443578432198557
36,1.0,False,age,0.21564144571623686
36,1.0,True,attn,0.08054186290385819
36,1.0,False,attn,0.05346513867692417
36,1.0,True,mr,0.18557719220592242
36,1.0,False,mr,0.1961988600713146
36,0.9,True,age,0.19185573596506428
36,0.9,False,age,0.2013752763534249
36,0.9,True,attn,0.05623817424264931
36,0.9,False,attn,0.055552270594025704
36,0.9,True,mr,0.17689249616135946
36,0.9,False,mr,0.20258319899579155
36,0.8,True,age,0.1984654633171394
36,0.8,False,age,0.19594335142648103
36,0.8,True,attn,0.10554947194495969
36,0.8,False,attn,0.04066652193159059
36,0.8,True,mr,0.19128914039187636
36,0.8,False,mr,0.18810871538134902
36,0.7,True,age,0.20213202915537684
36,0.7,False,age,0.18148608831224333
36,0.7,True,attn,0.09414236406265303
36,0.7,False,attn,0.09194531539131628
36,0.7,True,mr,0.18442812393363472
36,0.7,False,mr,0.163247804299718
36,0.6,True,age,0.19528297693404154
36,0.6,False,age,0.19547620904157453
36,0.6,True,attn,0.11012693954463755
36,0.6,False,attn,0.09828500221838654
36,0.6,True,mr,0.1787906410611759
36,0.6,False,mr,0.18146563739602153
36,0.5,True,age,0.21564872971893603
36,0.5,False,age,0.2077740196292483
36,0.5,True,attn,0.1220146781979559
36,0.5,False,attn,0.13908198336045863
36,0.5,True,mr,0.2111351202668778
36,0.5,False,mr,0.20883697862255235
36,0.4,True,age,0.21952547159855904
36,0.4,False,age,0.2037492950069176
36,0.4,True,attn,0.12238606493070846
36,0.4,False,attn,0.13642636081514378
36,0.4,True,mr,0.21320668131211282
36,0.4,False,mr,0.22971142889845117
36,0.3,True,age,0.24714016461531216
36,0.3,False,age,0.23885336579707475
36,0.3,True,attn,0.11822326687620123
36,0.3,False,attn,0.13056090307063056
36,0.3,True,mr,0.24395900556983044
36,0.3,False,mr,0.2434806350721887
37,1.0,True,age,0.22952345722095155
37,1.0,False,age,0.1999339605930632
37,1.0,True,attn,0.031296432459089724
37,1.0,False,attn,0.059087643239280695
37,1.0,True,mr,0.18775220756797867
37,1.0,False,mr,0.20520902442283034
37,0.9,True,age,0.20389681045798907
37,0.9,False,age,0.19775518452745233
37,0.9,True,attn,0.07088660974319173
37,0.9,False,attn,0.038474903605821266
37,0.9,True,mr,0.19890787519462003
37,0.9,False,mr,0.1698440697343086
37,0.8,True,age,0.19564951399416655
37,0.8,False,age,0.18334346686428746
37,0.8,True,attn,0.06306858524023468
37,0.8,False,attn,0.06886344698694058
37,0.8,True,mr,0.1816826214421145
37,0.8,False,mr,0.18739895996757133
37,0.7,True,age,0.19884249327255007
37,0.7,False,age,0.18951773917647097
37,0.7,True,attn,0.10984624351444335
37,0.7,False,attn,0.09974228013037229
37,0.7,True,mr,0.1489525914711827
37,0.7,False,mr,0.1600435830311
37,0.6,True,age,0.2122238215394241
37,0.6,False,age,0.21373444009068596
37,0.6,True,attn,0.11654684738415691
37,0.6,False,attn,0.11879883005428112
37,0.6,True,mr,0.18070165854187153
37,0.6,False,mr,0.18758632060154937
37,0.5,True,age,0.1898768334353694
37,0.5,False,age,0.19726430581512652
37,0.5,True,attn,0.13135063172070224
37,0.5,False,attn,0.12359301244370566
37,0.5,True,mr,0.19841167328484854
37,0.5,False,mr,0.18832800623529103
37,0.4,True,age,0.21834227401385733
37,0.4,False,age,0.2083573612656942
37,0.4,True,attn,0.13410657183398017
37,0.4,False,attn,0.12990979444056222
37,0.4,True,mr,0.22167523325612973
37,0.4,False,mr,0.22179150604563674
37,0.3,True,age,0.24330169189446307
37,0.3,False,age,0.24109479754725624
37,0.3,True,attn,0.1363190717795819
37,0.3,False,attn,0.12693998842663523
37,0.3,True,mr,0.24161263491099585
37,0.3,False,mr,0.2334792145159348
38,1.0,True,age,0.2260657495228196
38,1.0,False,age,0.21567333091305052
38,1.0,True,attn,0.01716627326386273
38,1.0,False,attn,0.05918215333629972
38,1.0,True,mr,0.17867736841119708
38,1.0,False,mr,0.1617088066746401
38,0.9,True,age,0.21868750427850545
38,0.9,False,age,0.19518106115458433
38,0.9,True,attn,0.047967163036984686
38,0.9,False,attn,0.038092559281894894
38,0.9,True,mr,0.15650018867846952
38,0.9,False,mr,0.1762597806931386
38,0.8,True,age,0.17366027216732016
38,0.8,False,age,0.15481728500787006
38,0.8,True,attn,0.051753860789555774
38,0.8,False,attn,0.07026503003773486
38,0.8,True,mr,0.19076100601729382
38,0.8,False,mr,0.16779700925069696
38,0.7,True,age,0.18855604779294916
38,0.7,False,age,0.1977103187382114
38,0.7,True,attn,0.11232291274328471
38,0.7,False,attn,0.0938784859031279
38,0.7,True,mr,0.18877144930858267
38,0.7,False,mr,0.18295375912697875
38,0.6,True,age,0.20216207084568535
38,0.6,False,age,0.21433034002278872
38,0.6,True,attn,0.11417674584697059
38,0.6,False,attn,0.11734119644161568
38,0.6,True,mr,0.1850879530462451
38,0.6,False,mr,0.19303731040320837
38,0.5,True,age,0.206649219665008
38,0.5,False,age,0.1865929851943376
38,0.5,True,attn,0.13091348278268491
38,0.5,False,attn,0.13484936007155654
38,0.5,True,mr,0.20632043356731708
38,0.5,False,mr,0.19912407382813865
38,0.4,True,age,0.20780374790766326
38,0.4,False,age,0.2039658687907514
38,0.4,True,attn,0.12554831426255839
38,0.4,False,attn,0.13912565352725864
38,0.4,True,mr,0.22689707417867885
38,0.4,False,mr,0.22055946599847762
38,0.3,True,age,0.24600959294490246
38,0.3,False,age,0.23920592207720637
38,0.3,True,attn,0.12337609767555989
38,0.3,False,attn,0.13468478368969664
38,0.3,True,mr,0.2412221869009597
38,0.3,False,mr,0.2420330636643303
39,1.0,True,age,0.23677098633782065
39,1.0,False,age,0.20735125764366366
39,1.0,True,attn,0.06660161917318103
39,1.0,False,attn,0.027997063452732045
39,1.0,True,mr,0.1885692317947903
39,1.0,False,mr,0.17579126134779177
39,0.9,True,age,0.22605913224304627
39,0.9,False,age,0.21284529615210263
39,0.9,True,attn,0.05211918349433199
39,0.9,False,attn,0.04995034345133282
39,0.9,True,mr,0.1941492658083779
39,0.9,False,mr,0.18283811311257225
39,0.8,True,age,0.2065321600485264
39,0.8,False,age,0.17242563470372102
39,0.8,True,attn,0.06901954567178764
39,0.8,False,attn,0.07703640237002482
39,0.8,True,mr,0.1805807537516678
39,0.8,False,mr,0.16955917366202883
39,0.7,True,age,0.1993780900715813
39,0.7,False,age,0.17236937781697212
39,0.7,True,attn,0.1011518236073119
39,0.7,False,attn,0.07468851270967052
39,0.7,True,mr,0.1687940863852028
39,0.7,False,mr,0.19135820826662645
39,0.6,True,age,0.21104943903197976
39,0.6,False,age,0.19291250121439
39,0.6,True,attn,0.09038556341942985
39,0.6,False,attn,0.07844307498282874
39,0.6,True,mr,0.1883683982588988
39,0.6,False,mr,0.1798450894936892
39,0.5,True,age,0.209291164866722
39,0.5,False,age,0.19853185416250807
39,0.5,True,attn,0.11990033280781842
39,0.5,False,attn,0.13280841913397276
39,0.5,True,mr,0.19742891787789774
39,0.5,False,mr,0.21770573056894266
39,0.4,True,age,0.20748630385243855
39,0.4,False,age,0.20713342695536294
39,0.4,True,attn,0.12694896239092401
39,0.4,False,attn,0.13674583849585334
39,0.4,True,mr,0.21891438349898823
39,0.4,False,mr,0.21531240652579092
39,0.3,True,age,0.23467168015813128
39,0.3,False,age,0.24496663513428252
39,0.3,True,attn,0.1308006154001458
39,0.3,False,attn,0.13476370401149812
39,0.3,True,mr,0.24238900340532793
39,0.3,False,mr,0.2462638897347739
40,1.0,True,age,0.2098946670823339
40,1.0,False,age,0.20466829489889773
40,1.0,True,attn,0.04197788512441037
40,1.0,False,attn,0.08806046534528947
40,1.0,True,mr,0.18834956762622315
40,1.0,False,mr,0.18333557319835128
40,0.9,True,age,0.2192179570967689
40,0.9,False,age,0.1848381316427927
40,0.9,True,attn,0.05321410498633424
40,0.9,False,attn,0.011501955722598675
40,0.9,True,mr,0.1779004860978751
40,0.9,False,mr,0.1669334318374402
40,0.8,True,age,0.21854661176522533
40,0.8,False,age,0.1774623293703177
40,0.8,True,attn,0.06378847287731532
40,0.8,False,attn,0.0807624951171907
40,0.8,True,mr,0.19440828247942044
40,0.8,False,mr,0.1631119348683973
40,0.7,True,age,0.19318937548648998
40,0.7,False,age,0.1929222181671461
40,0.7,True,attn,0.08645080555009535
40,0.7,False,attn,0.07481444362549727
40,0.7,True,mr,0.18457920659794513
40,0.7,False,mr,0.1826055600201292
40,0.6,True,age,0.19931439615325408
40,0.6,False,age,0.19259222163496836
40,0.6,True,attn,0.11194660037200346
40,0.6,False,attn,0.11160861631554359
40,0.6,True,mr,0.18880641175765975
40,0.6,False,mr,0.17625344712373275
40,0.5,True,age,0.19928539614856366
40,0.5,False,age,0.21336041253137042
40,0.5,True,attn,0.12486327627777169
40,0.5,False,attn,0.129429160453806
40,0.5,True,mr,0.20365151587109268
40,0.5,False,mr,0.2018721129039059
40,0.4,True,age,0.20993684976336954
40,0.4,False,age,0.22165116665558185
40,0.4,True,attn,0.13424107371646146
40,0.4,False,attn,0.1349406282351247
40,0.4,True,mr,0.22515648441304872
40,0.4,False,mr,0.20708286762811678
40,0.3,True,age,0.24801306627760478
40,0.3,False,age,0.24680339329186973
40,0.3,True,attn,0.13021148403446553
40,0.3,False,attn,0.13535775860729668
40,0.3,True,mr,0.24548753886929073
40,0.3,False,mr,0.24053697988134842
41,1.0,True,age,0.2100096029738468
41,1.0,False,age,0.20636701197810928
41,1.0,True,attn,0.06533560938801895
41,1.0,False,attn,0.05413951251557266
41,1.0,True,mr,0.18364256484740413
41,1.0,False,mr,0.20129568117803617
41,0.9,True,age,0.21883761035410546
41,0.9,False,age,0.2156065167534221
41,0.9,True,attn,0.03396891279227805
41,0.9,False,attn,0.02607796533453356
41,0.9,True,mr,0.1909164418403763
41,0.9,False,mr,0.1793729446912125
41,0.8,True,age,0.19102296120453222
41,0.8,False,age,0.19780946440855562
41,0.8,True,attn,0.10242546956691756
41,0.8,False,attn,0.06888427667869364
41,0.8,True,mr,0.173265080119439
41,0.8,False,mr,0.1836944493790112
41,0.7,True,age,0.192904992653551
41,0.7,False,age,0.1866956954916035
41,0.7,True,attn,0.08510962457015021
41,0.7,False,attn,0.09424497700112905
41,0.7,True,mr,0.1748416745725604
41,0.7,False,mr,0.1795591608168508
41,0.6,True,age,0.1935191705048804
41,0.6,False,age,0.18569361834699574
41,0.6,True,attn,0.1171885400166081
41,0.6,False,attn,0.11178249534677427
41,0.6,True,mr,0.19287683501477954
41,0.6,False,mr,0.18302315595525387
41,0.5,True,age,0.22302659326423788
41,0.5,False,age,0.21760736814858386
41,0.5,True,attn,0.1310753063376657
41,0.5,False,attn,0.1267390437383243
41,0.5,True,mr,0.2094986958303815
41,0.5,False,mr,0.20753699651269064
41,0.4,True,age,0.20800062794093258
41,0.4,False,age,0.20778522558622425
41,0.4,True,attn,0.12431489110047124
41,0.4,False,attn,0.12417898905236213
41,0.4,True,mr,0.21449721289612156
41,0.4,False,mr,0.22380926821004643
41,0.3,True,age,0.2519783864400629
41,0.3,False,age,0.24819162667204916
41,0.3,True,attn,0.12098054473338972
41,0.3,False,attn,0.1367373230113129
41,0.3,True,mr,0.23860596556492525
41,0.3,False,mr,0.2409309284404029
42,1.0,True,age,0.24793777918026294
42,1.0,False,age,0.22251472974567807
42,1.0,True,attn,0.07226763334987171
42,1.0,False,attn,0.062438433228995685
42,1.0,True,mr,0.17898283532741685
42,1.0,False,mr,0.1784940165486056
42,0.9,True,age,0.21131129170254442
42,0.9,False,age,0.20642488387566024
42,0.9,True,attn,0.04395036840997663
42,0.9,False,attn,0.03704098856752242
42,0.9,True,mr,0.1865659534726456
42,0.9,False,mr,0.17056732015522671
42,0.8,True,age,0.193934187542347
42,0.8,False,age,0.21583917792956334
42,0.8,True,attn,0.05344727639920436
42,0.8,False,attn,0.07305060651770011
42,0.8,True,mr,0.14473132827057825
42,0.8,False,mr,0.17830320947645104
42,0.7,True,age,0.17789486106386673
42,0.7,False,age,0.18494091547167563
42,0.7,True,attn,0.07068413068122384
42,0.7,False,attn,0.10400075255949547
42,0.7,True,mr,0.17576161523143768
42,0.7,False,mr,0.17635055666759195
42,0.6,True,age,0.20101240819811605
42,0.6,False,age,0.20371980437704437
42,0.6,True,attn,0.09066821544805893
42,0.6,False,attn,0.09792396913507756
42,0.6,True,mr,0.1735686767998163
42,0.6,False,mr,0.18528092414019554
42,0.5,True,age,0.19737158005229782
42,0.5,False,age,0.1927570456936966
42,0.5,True,attn,0.12734587817597262
42,0.5,False,attn,0.1333673541553345
42,0.5,True,mr,0.20051823266853785
42,0.5,False,mr,0.2062681173430332
42,0.4,True,age,0.20488925315563378
42,0.4,False,age,0.20220070402159612
42,0.4,True,attn,0.13202692787173373
42,0.4,False,attn,0.11841716096924497
42,0.4,True,mr,0.22718708374177027
42,0.4,False,mr,0.21794894332996545
42,0.3,True,age,0.24275161763953002
42,0.3,False,age,0.24275111273787411
42,0.3,True,attn,0.12906625008727945
42,0.3,False,attn,0.13014962047603243
42,0.3,True,mr,0.25124330066200373
42,0.3,False,mr,0.23952784092424248
43,1.0,True,age,0.1965741171588899
43,1.0,False,age,0.23461287729977887
43,1.0,True,attn,0.04048129511211369
43,1.0,False,attn,0.025526089663162953
43,1.0,True,mr,0.16765392758014827
43,1.0,False,mr,0.1702338933220159
43,0.9,True,age,0.2259452940869143
43,0.9,False,age,0.22400990112858257
43,0.9,True,attn,0.04687278230003362
43,0.9,False,attn,0.04634321001714506
43,0.9,True,mr,0.17079583458328745
43,0.9,False,mr,0.18552589941009426
43,0.8,True,age,0.19960084331233408
43,0.8,False,age,0.19745290107601993
43,0.8,True,attn,0.07004124805033293
43,0.8,False,attn,0.08195822253810817
43,0.8,True,mr,0.16686198766946297
43,0.8,False,mr,0.16051492214972615
43,0.7,True,age,0.19486050923712514
43,0.7,False,age,0.17790725084552964
43,0.7,True,attn,0.10727752948666532
43,0.7,False,attn,0.10360034861818582
43,0.7,True,mr,0.17724018629790492
43,0.7,False,mr,0.18035669570275908
43,0.6,True,age,0.20584047530760033
43,0.6,False,age,0.20361654066368098
43,0.6,True,attn,0.09553680133317696
43,0.6,False,attn,0.11239510471733427
43,0.6,True,mr,0.1866152367924388
43,0.6,False,mr,0.18476498282171797
43,0.5,True,age,0.19021382798122558
43,0.5,False,age,0.19176897520289007
43,0.5,True,attn,0.12388868356250199
43,0.5,False,attn,0.13509117312858085
43,0.5,True,mr,0.1929523678143201
43,0.5,False,mr,0.19809111606287683
43,0.4,True,age,0.21765617803908602
43,0.4,False,age,0.20887007965399979
43,0.4,True,attn,0.14482807957542904
43,0.4,False,attn,0.11885520867208892
43,0.4,True,mr,0.22525114919776984
43,0.4,False,mr,0.2331013666049623
43,0.3,True,age,0.2528995259377406
43,0.3,False,age,0.2454389224987872
43,0.3,True,attn,0.12989345829126286
43,0.3,False,attn,0.12721478424886629
43,0.3,True,mr,0.2401386829973998
43,0.3,False,mr,0.24305975398922663
44,1.0,True,age,0.221636932303834
44,1.0,False,age,0.21869489518867763
44,1.0,True,attn,0.05912974473156375
44,1.0,False,attn,0.07498054032167692
44,1.0,True,mr,0.19516989583443764
44,1.0,False,mr,0.1784597715147254
44,0.9,True,age,0.21420394490618713
44,0.9,False,age,0.18405519206988627
44,0.9,True,attn,0.03926378148684631
44,0.9,False,attn,0.03493236459062287
44,0.9,True,mr,0.17705617027593587
44,0.9,False,mr,0.1769701382221736
44,0.8,True,age,0.20553540950717528
44,0.8,False,age,0.2011992823884008
44,0.8,True,attn,0.08770461396396385
44,0.8,False,attn,0.05767118774813831
44,0.8,True,mr,0.16365283870255876
44,0.8,False,mr,0.1527792872254814
44,0.7,True,age,0.20411958372345973
