pheno,model_type,leak_twins,seed,r
cbcl_scr_syn_anxdep_r,rf,False,19,-0.039112727804673
cbcl_scr_syn_internal_r,ridge,True,19,0.0114194183198735
cbcl_scr_syn_internal_r,ridge,False,19,-0.0365532673939892
cbcl_scr_syn_internal_r,cpm,True,19,0.0679817317478707
cbcl_scr_syn_internal_r,cpm,False,19,0.0251372438230017
cbcl_scr_syn_internal_r,svr,True,19,0.0132594002600184
cbcl_scr_syn_internal_r,svr,False,19,-0.0380111288855219
cbcl_scr_syn_internal_r,rf,True,19,0.0514445125772346
cbcl_scr_syn_internal_r,rf,False,19,0.0330383849252044
cbcl_scr_syn_external_r,ridge,True,19,0.0294643840349813
cbcl_scr_syn_external_r,ridge,False,19,0.0115096034634838
cbcl_scr_syn_external_r,cpm,True,19,0.0799206596539828
cbcl_scr_syn_external_r,cpm,False,19,0.0653806526564744
cbcl_scr_syn_external_r,svr,True,19,0.0255535974580897
cbcl_scr_syn_external_r,svr,False,19,0.0040040143499739
cbcl_scr_syn_external_r,rf,True,19,0.0516781674885802
cbcl_scr_syn_external_r,rf,False,19,0.0219036489638917
cbcl_scr_syn_aggressive_r,ridge,True,19,-0.0223770897685655
cbcl_scr_syn_aggressive_r,ridge,False,19,-0.0241674556609495
cbcl_scr_syn_aggressive_r,cpm,True,19,0.0377741923106103
cbcl_scr_syn_aggressive_r,cpm,False,19,0.0279163338562648
cbcl_scr_syn_aggressive_r,svr,True,19,-0.0184812068414829
cbcl_scr_syn_aggressive_r,svr,False,19,-0.029642843418286
cbcl_scr_syn_aggressive_r,rf,True,19,0.0530576508097587
cbcl_scr_syn_aggressive_r,rf,False,19,0.0309288810879672
age,ridge,True,19,0.2150892202746329
age,ridge,False,19,0.1637370535375473
age,cpm,True,19,0.2010008809996038
age,cpm,False,19,0.1785720857266244
age,svr,True,19,0.2477149790042341
age,svr,False,19,0.186467627204178
age,rf,True,19,0.0803942161974701
age,rf,False,19,0.0695342842324689
mr,ridge,True,19,0.1361473590122831
mr,ridge,False,19,0.1550183627920869
mr,cpm,True,19,0.1352298970264877
mr,cpm,False,19,0.1281151565274472
mr,svr,True,19,0.1608046057523023
mr,svr,False,19,0.1640696124439755
mr,rf,True,19,0.1170662915544389
mr,rf,False,19,0.139233240929432
attn,ridge,True,19,0.0640495801896057
attn,ridge,False,19,0.0370031702447282
attn,cpm,True,19,0.0900391937459812
attn,cpm,False,19,0.0795092858903801
attn,svr,True,19,0.0986364583597989
attn,svr,False,19,0.0647529675483828
attn,rf,True,19,0.0376905987622563
attn,rf,False,19,0.0567785388127657
cbcl_scr_syn_anxdep_r,ridge,True,20,0.0151264732540968
cbcl_scr_syn_anxdep_r,ridge,False,20,-0.0198094332383789
cbcl_scr_syn_anxdep_r,cpm,True,20,-0.007695268846322
cbcl_scr_syn_anxdep_r,cpm,False,20,-0.0494332696196411
cbcl_scr_syn_anxdep_r,svr,True,20,-0.0023547349326897
cbcl_scr_syn_anxdep_r,svr,False,20,-0.0380159500440534
cbcl_scr_syn_anxdep_r,rf,True,20,0.0029871986855673
cbcl_scr_syn_anxdep_r,rf,False,20,-0.0206864489522803
cbcl_scr_syn_internal_r,ridge,True,20,0.0028324784919762
cbcl_scr_syn_internal_r,ridge,False,20,-0.0165949033334824
cbcl_scr_syn_internal_r,cpm,True,20,0.0630826695029342
cbcl_scr_syn_internal_r,cpm,False,20,0.0097923882099984
cbcl_scr_syn_internal_r,svr,True,20,0.0117661031671499
cbcl_scr_syn_internal_r,svr,False,20,-0.0252777484844786
cbcl_scr_syn_internal_r,rf,True,20,0.0543305597242503
cbcl_scr_syn_internal_r,rf,False,20,0.0301630246405631
cbcl_scr_syn_external_r,ridge,True,20,0.0428424658918916
cbcl_scr_syn_external_r,ridge,False,20,0.0108197581891228
cbcl_scr_syn_external_r,cpm,True,20,0.0815697174654669
cbcl_scr_syn_external_r,cpm,False,20,0.055661946986203
cbcl_scr_syn_external_r,svr,True,20,0.0516903282770617
cbcl_scr_syn_external_r,svr,False,20,0.0198442602966129
cbcl_scr_syn_external_r,rf,True,20,0.0074713368035555
cbcl_scr_syn_external_r,rf,False,20,0.0406550236319552
cbcl_scr_syn_aggressive_r,ridge,True,20,-0.008774576086387
cbcl_scr_syn_aggressive_r,ridge,False,20,-0.0190845248012472
cbcl_scr_syn_aggressive_r,cpm,True,20,0.0477556392266244
cbcl_scr_syn_aggressive_r,cpm,False,20,0.0176682819654696
cbcl_scr_syn_aggressive_r,svr,True,20,0.0108311228561745
cbcl_scr_syn_aggressive_r,svr,False,20,-0.0069240654433579
cbcl_scr_syn_aggressive_r,rf,True,20,0.0437232633759836
cbcl_scr_syn_aggressive_r,rf,False,20,0.0355243509917008
age,ridge,True,20,0.1959204936693332
age,ridge,False,20,0.1439126235862072
age,cpm,True,20,0.1956145080126819
age,cpm,False,20,0.1651560440189243
age,svr,True,20,0.2309868854199629
age,svr,False,20,0.1750906005799217
age,rf,True,20,0.0950063264073411
age,rf,False,20,0.0976838289103807
mr,ridge,True,20,0.1493663359653653
mr,ridge,False,20,0.1556783058942039
mr,cpm,True,20,0.123256470830307
mr,cpm,False,20,0.1329629183427857
mr,svr,True,20,0.1543775954552208
mr,svr,False,20,0.1475604635959065
mr,rf,True,20,0.1058101722395411
mr,rf,False,20,0.1277423765383977
attn,ridge,True,20,0.055583967561615
attn,ridge,False,20,0.0404612827571524
attn,cpm,True,20,0.0991464754189485
attn,cpm,False,20,0.0686317606201053
attn,svr,True,20,0.0814490778777462
attn,svr,False,20,0.063864282798747
attn,rf,True,20,0.1048266419796883
attn,rf,False,20,0.0151004344666046
cbcl_scr_syn_anxdep_r,ridge,True,21,0.0192004577088942
cbcl_scr_syn_anxdep_r,ridge,False,21,-0.0003834278583258
cbcl_scr_syn_anxdep_r,cpm,True,21,-0.0100453694102932
cbcl_scr_syn_anxdep_r,cpm,False,21,-0.0322930662006709
cbcl_scr_syn_anxdep_r,svr,True,21,0.0030457596091377
cbcl_scr_syn_anxdep_r,svr,False,21,-0.020277153680893
cbcl_scr_syn_anxdep_r,rf,True,21,0.0050041949283632
cbcl_scr_syn_anxdep_r,rf,False,21,-0.015426670799944
cbcl_scr_syn_internal_r,ridge,True,21,0.0125046234215389
cbcl_scr_syn_internal_r,ridge,False,21,-0.0255968067243289
cbcl_scr_syn_internal_r,cpm,True,21,0.0477589363728061
cbcl_scr_syn_internal_r,cpm,False,21,0.0296725995625952
cbcl_scr_syn_internal_r,svr,True,21,0.0113255018380355
cbcl_scr_syn_internal_r,svr,False,21,-0.0273438209382063
cbcl_scr_syn_internal_r,rf,True,21,0.0344236731832634
cbcl_scr_syn_internal_r,rf,False,21,0.0258992625215954
cbcl_scr_syn_external_r,ridge,True,21,0.0240859282456955
cbcl_scr_syn_external_r,ridge,False,21,0.00235800660879
cbcl_scr_syn_external_r,cpm,True,21,0.0882749678809051
cbcl_scr_syn_external_r,cpm,False,21,0.0547229002171755
cbcl_scr_syn_external_r,svr,True,21,0.0340773551179166
cbcl_scr_syn_external_r,svr,False,21,-0.0108595373749766
cbcl_scr_syn_external_r,rf,True,21,0.0110490928976266
cbcl_scr_syn_external_r,rf,False,21,0.0179729399147729
cbcl_scr_syn_aggressive_r,ridge,True,21,-0.0046605997680827
cbcl_scr_syn_aggressive_r,ridge,False,21,-0.037095172955493
cbcl_scr_syn_aggressive_r,cpm,True,21,0.0542671209337513
cbcl_scr_syn_aggressive_r,cpm,False,21,0.0191325904677702
cbcl_scr_syn_aggressive_r,svr,True,21,0.0018680552116362
cbcl_scr_syn_aggressive_r,svr,False,21,-0.0408256265664792
cbcl_scr_syn_aggressive_r,rf,True,21,0.0021177752615125
cbcl_scr_syn_aggressive_r,rf,False,21,0.0114905291964733
age,ridge,True,21,0.193420258910992
age,ridge,False,21,0.1635531812892346
age,cpm,True,21,0.1879375600804603
age,cpm,False,21,0.1695858687563479
age,svr,True,21,0.236080600874799
age,svr,False,21,0.1821113911402222
age,rf,True,21,0.0615762059839325
age,rf,False,21,0.110289941091769
mr,ridge,True,21,0.1673457409006377
mr,ridge,False,21,0.1554370336667019
mr,cpm,True,21,0.1424503705156859
mr,cpm,False,21,0.1314716037230321
mr,svr,True,21,0.1714178337124426
mr,svr,False,21,0.1500695162092415
mr,rf,True,21,0.0566238765251356
mr,rf,False,21,0.0851982858615513
attn,ridge,True,21,0.0574717331901129
attn,ridge,False,21,0.0311685275813666
attn,cpm,True,21,0.0875217344145278
attn,cpm,False,21,0.0785930853789126
attn,svr,True,21,0.0821466275956857
attn,svr,False,21,0.0546370013727421
attn,rf,True,21,0.0312728182430929
attn,rf,False,21,0.0752846203968843
cbcl_scr_syn_anxdep_r,ridge,True,22,0.015227639283957
cbcl_scr_syn_anxdep_r,ridge,False,22,-0.0105556846825342
cbcl_scr_syn_anxdep_r,cpm,True,22,-0.004531431494978
cbcl_scr_syn_anxdep_r,cpm,False,22,-0.0489659758761778
cbcl_scr_syn_anxdep_r,svr,True,22,0.0034241882945052
cbcl_scr_syn_anxdep_r,svr,False,22,-0.0274376700478535
cbcl_scr_syn_anxdep_r,rf,True,22,-0.0327225546277489
cbcl_scr_syn_anxdep_r,rf,False,22,0.0099703249331205
cbcl_scr_syn_internal_r,ridge,True,22,0.0029002706713347
cbcl_scr_syn_internal_r,ridge,False,22,-0.0256924700704847
cbcl_scr_syn_internal_r,cpm,True,22,0.0572825728332943
cbcl_scr_syn_internal_r,cpm,False,22,0.0103383033693178
cbcl_scr_syn_internal_r,svr,True,22,0.0053840733798766
cbcl_scr_syn_internal_r,svr,False,22,-0.0305373096344729
cbcl_scr_syn_internal_r,rf,True,22,0.0275686667513004
cbcl_scr_syn_internal_r,rf,False,22,0.0705457582475538
cbcl_scr_syn_external_r,ridge,True,22,0.0511338862313388
cbcl_scr_syn_external_r,ridge,False,22,0.0006849510477177
cbcl_scr_syn_external_r,cpm,True,22,0.0897954615629329
cbcl_scr_syn_external_r,cpm,False,22,0.0595155485284444
cbcl_scr_syn_external_r,svr,True,22,0.0555583887167833
cbcl_scr_syn_external_r,svr,False,22,0.0174548617582053
cbcl_scr_syn_external_r,rf,True,22,0.0233992154849581
cbcl_scr_syn_external_r,rf,False,22,0.0007265265863617
cbcl_scr_syn_aggressive_r,ridge,True,22,0.0006321233533676
cbcl_scr_syn_aggressive_r,ridge,False,22,-0.0367673238054692
cbcl_scr_syn_aggressive_r,cpm,True,22,0.0497661299307959
cbcl_scr_syn_aggressive_r,cpm,False,22,0.0170387267083911
cbcl_scr_syn_aggressive_r,svr,True,22,0.0044195524487206
cbcl_scr_syn_aggressive_r,svr,False,22,-0.0302981844007729
cbcl_scr_syn_aggressive_r,rf,True,22,0.0760433863171648
cbcl_scr_syn_aggressive_r,rf,False,22,0.027507942982013
age,ridge,True,22,0.2106438374959408
age,ridge,False,22,0.1635769985818368
age,cpm,True,22,0.19025059521083
age,cpm,False,22,0.1556835476842658
age,svr,True,22,0.2452304500867111
age,svr,False,22,0.1755803508883232
age,rf,True,22,0.1022273605712906
age,rf,False,22,0.0696370781169988
mr,ridge,True,22,0.1641935353737816
mr,ridge,False,22,0.1415311968811758
mr,cpm,True,22,0.1361307538606722
mr,cpm,False,22,0.1214226806735777
mr,svr,True,22,0.1684398801850467
mr,svr,False,22,0.1640290562195115
mr,rf,True,22,0.1059495154530726
mr,rf,False,22,0.0718749371086072
attn,ridge,True,22,0.0653796920620388
attn,ridge,False,22,0.0121175616264866
attn,cpm,True,22,0.0933474764995066
attn,cpm,False,22,0.0673104110690893
attn,svr,True,22,0.0836672064335275
attn,svr,False,22,0.0570918531885275
attn,rf,True,22,0.0540774047142021
attn,rf,False,22,0.0447266482831798
cbcl_scr_syn_anxdep_r,ridge,True,23,0.0132571689840905
cbcl_scr_syn_anxdep_r,ridge,False,23,-0.0163531440444189
cbcl_scr_syn_anxdep_r,cpm,True,23,-0.0100098759042785
cbcl_scr_syn_anxdep_r,cpm,False,23,-0.0439460622928915
cbcl_scr_syn_anxdep_r,svr,True,23,0.0037763573876758
cbcl_scr_syn_anxdep_r,svr,False,23,-0.0409854022057267
cbcl_scr_syn_anxdep_r,rf,True,23,0.008714450558707
cbcl_scr_syn_anxdep_r,rf,False,23,-0.0037610329896758
cbcl_scr_syn_internal_r,ridge,True,23,0.0003127252185717
cbcl_scr_syn_internal_r,ridge,False,23,-0.0468673856599067
cbcl_scr_syn_internal_r,cpm,True,23,0.046400257031647
cbcl_scr_syn_internal_r,cpm,False,23,0.0155925523367342
cbcl_scr_syn_internal_r,svr,True,23,0.0020211413177748
cbcl_scr_syn_internal_r,svr,False,23,-0.0602405733645191
cbcl_scr_syn_internal_r,rf,True,23,0.0195097299109935
cbcl_scr_syn_internal_r,rf,False,23,0.0110706821678465
cbcl_scr_syn_external_r,ridge,True,23,0.021972342729789
cbcl_scr_syn_external_r,ridge,False,23,0.0011483675029557
cbcl_scr_syn_external_r,cpm,True,23,0.0736936739000233
cbcl_scr_syn_external_r,cpm,False,23,0.0464501607970575
cbcl_scr_syn_external_r,svr,True,23,0.0432478108148357
cbcl_scr_syn_external_r,svr,False,23,-0.0079483020504461
cbcl_scr_syn_external_r,rf,True,23,0.0609305533049124
cbcl_scr_syn_external_r,rf,False,23,0.0186899001387177
cbcl_scr_syn_aggressive_r,ridge,True,23,-0.0039427827085295
cbcl_scr_syn_aggressive_r,ridge,False,23,-0.0190676211648365
cbcl_scr_syn_aggressive_r,cpm,True,23,0.0462067383136782
cbcl_scr_syn_aggressive_r,cpm,False,23,0.0160206329123465
cbcl_scr_syn_aggressive_r,svr,True,23,0.010839253021028
cbcl_scr_syn_aggressive_r,svr,False,23,-0.028471349939576
cbcl_scr_syn_aggressive_r,rf,True,23,0.0033497688864039
cbcl_scr_syn_aggressive_r,rf,False,23,0.0043088463828836
age,ridge,True,23,0.2105221185107071
age,ridge,False,23,0.1896382124495654
age,cpm,True,23,0.1943982095272425
age,cpm,False,23,0.1550634847528253
age,svr,True,23,0.2393619236192492
age,svr,False,23,0.1933362768514226
age,rf,True,23,0.1011958565573164
age,rf,False,23,0.0669633166243121
mr,ridge,True,23,0.1497356395600251
mr,ridge,False,23,0.1397957368262765
mr,cpm,True,23,0.1218234350153947
mr,cpm,False,23,0.1387309277999953
mr,svr,True,23,0.1555225662672716
mr,svr,False,23,0.1575456542509297
mr,rf,True,23,0.0839759098086371
mr,rf,False,23,0.110759051134004
attn,ridge,True,23,0.0571178769693679
attn,ridge,False,23,0.0400748076693117
attn,cpm,True,23,0.0874531581730757
attn,cpm,False,23,0.0637719238835494
attn,svr,True,23,0.0873643452304915
attn,svr,False,23,0.0656743285763059
attn,rf,True,23,0.0736937740958834
attn,rf,False,23,-0.0050245687114637
cbcl_scr_syn_anxdep_r,ridge,True,24,0.0268404769428377
cbcl_scr_syn_anxdep_r,ridge,False,24,-0.0184942178839645
cbcl_scr_syn_anxdep_r,cpm,True,24,-0.0114557826106571
cbcl_scr_syn_anxdep_r,cpm,False,24,-0.0401687034733828
cbcl_scr_syn_anxdep_r,svr,True,24,0.0186965924941418
cbcl_scr_syn_anxdep_r,svr,False,24,-0.0368247568451752
cbcl_scr_syn_anxdep_r,rf,True,24,0.0295191778798106
cbcl_scr_syn_anxdep_r,rf,False,24,0.0262012967638871
cbcl_scr_syn_internal_r,ridge,True,24,-0.0059997217348861
cbcl_scr_syn_internal_r,ridge,False,24,-0.052136747570097
cbcl_scr_syn_internal_r,cpm,True,24,0.038693496180689
cbcl_scr_syn_internal_r,cpm,False,24,0.025707754200583
cbcl_scr_syn_internal_r,svr,True,24,0.0026717452289166
cbcl_scr_syn_internal_r,svr,False,24,-0.055184993872568
cbcl_scr_syn_internal_r,rf,True,24,0.0251975836304663
cbcl_scr_syn_internal_r,rf,False,24,-0.008006720917834
cbcl_scr_syn_external_r,ridge,True,24,0.0499420806581386
cbcl_scr_syn_external_r,ridge,False,24,-0.0057193682048348
cbcl_scr_syn_external_r,cpm,True,24,0.0824216726459782
cbcl_scr_syn_external_r,cpm,False,24,0.0688375982211193
cbcl_scr_syn_external_r,svr,True,24,0.0603092104203894
cbcl_scr_syn_external_r,svr,False,24,0.0008949373433685
cbcl_scr_syn_external_r,rf,True,24,0.0569563783104963
cbcl_scr_syn_external_r,rf,False,24,0.004913569834801
cbcl_scr_syn_aggressive_r,ridge,True,24,0.0061323119782833
cbcl_scr_syn_aggressive_r,ridge,False,24,-0.0612175588767628
cbcl_scr_syn_aggressive_r,cpm,True,24,0.0514091554985213
cbcl_scr_syn_aggressive_r,cpm,False,24,0.0324887289579353
cbcl_scr_syn_aggressive_r,svr,True,24,0.0141491066468889
cbcl_scr_syn_aggressive_r,svr,False,24,-0.0516384436672185
cbcl_scr_syn_aggressive_r,rf,True,24,0.0089205675498936
cbcl_scr_syn_aggressive_r,rf,False,24,0.0131226264111479
age,ridge,True,24,0.207476863300188
age,ridge,False,24,0.1603170450062411
age,cpm,True,24,0.1842785851605544
age,cpm,False,24,0.1622532441269388
age,svr,True,24,0.2295009648403023
age,svr,False,24,0.1919429178661469
age,rf,True,24,0.1348403351535267
age,rf,False,24,0.0832880209016734
mr,ridge,True,24,0.1438530637545545
mr,ridge,False,24,0.160432242701967
mr,cpm,True,24,0.1324476944098528
mr,cpm,False,24,0.1282089359039845
mr,svr,True,24,0.1698163955536196
mr,svr,False,24,0.1587020582373625
mr,rf,True,24,0.1146726774767282
mr,rf,False,24,0.0591193524191774
attn,ridge,True,24,0.0363491476825525
attn,ridge,False,24,0.0246032659674948
attn,cpm,True,24,0.0743723947667095
attn,cpm,False,24,0.0837081290317891
attn,svr,True,24,0.0728550393011212
attn,svr,False,24,0.0471946612616269
attn,rf,True,24,0.0277560478169252
attn,rf,False,24,0.0868096944528833
cbcl_scr_syn_anxdep_r,ridge,True,25,0.0127713350035986
cbcl_scr_syn_anxdep_r,ridge,False,25,-0.0030690256153592
cbcl_scr_syn_anxdep_r,cpm,True,25,-0.0205560011243254
cbcl_scr_syn_anxdep_r,cpm,False,25,-0.0157747574035234
cbcl_scr_syn_anxdep_r,svr,True,25,-0.0062847556335436
cbcl_scr_syn_anxdep_r,svr,False,25,-0.0109011750982981
cbcl_scr_syn_anxdep_r,rf,True,25,-0.0088966010578814
cbcl_scr_syn_anxdep_r,rf,False,25,0.02495136956774
cbcl_scr_syn_internal_r,ridge,True,25,-0.004887090367123
cbcl_scr_syn_internal_r,ridge,False,25,-0.0101174418202126
cbcl_scr_syn_internal_r,cpm,True,25,0.04638624914252
cbcl_scr_syn_internal_r,cpm,False,25,0.0418717634664279
cbcl_scr_syn_internal_r,svr,True,25,-0.010779208329193
cbcl_scr_syn_internal_r,svr,False,25,-0.0166323641060207
cbcl_scr_syn_internal_r,rf,True,25,0.0747990505653294
cbcl_scr_syn_internal_r,rf,False,25,0.0448542239737868
cbcl_scr_syn_external_r,ridge,True,25,0.0367845614185771
cbcl_scr_syn_external_r,ridge,False,25,0.0106986389356293
cbcl_scr_syn_external_r,cpm,True,25,0.0729549585870394
cbcl_scr_syn_external_r,cpm,False,25,0.0617872168827057
cbcl_scr_syn_external_r,svr,True,25,0.0507760712729788
cbcl_scr_syn_external_r,svr,False,25,0.0130248253650962
cbcl_scr_syn_external_r,rf,True,25,0.0184470227038139
cbcl_scr_syn_external_r,rf,False,25,0.0460039068925318
cbcl_scr_syn_aggressive_r,ridge,True,25,-0.0074480012531571
cbcl_scr_syn_aggressive_r,ridge,False,25,-0.0399066781566289
cbcl_scr_syn_aggressive_r,cpm,True,25,0.0389338841042007
cbcl_scr_syn_aggressive_r,cpm,False,25,0.0256229265018847
cbcl_scr_syn_aggressive_r,svr,True,25,0.0049853234817323
cbcl_scr_syn_aggressive_r,svr,False,25,-0.0404575429520755
cbcl_scr_syn_aggressive_r,rf,True,25,0.0417239027235164
cbcl_scr_syn_aggressive_r,rf,False,25,0.0539999360718032
age,ridge,True,25,0.2028575892340355
age,ridge,False,25,0.1453011601398875
age,cpm,True,25,0.1872585440891807
age,cpm,False,25,0.1472114468383858
age,svr,True,25,0.2331441591562416
age,svr,False,25,0.163585335109621
age,rf,True,25,0.1097387641581042
age,rf,False,25,0.0077520421219232
mr,ridge,True,25,0.1602928623980535
mr,ridge,False,25,0.1369416571317025
mr,cpm,True,25,0.1241772834054826
mr,cpm,False,25,0.1200028033954264
mr,svr,True,25,0.1704920296190874
mr,svr,False,25,0.1487968102766833
mr,rf,True,25,0.1088032383177363
mr,rf,False,25,0.0603166215964372
attn,ridge,True,25,0.0453826113157236
attn,ridge,False,25,0.0557090853795582
attn,cpm,True,25,0.0830326254166613
attn,cpm,False,25,0.0790540231414421
attn,svr,True,25,0.078154500178594
attn,svr,False,25,0.0805886243596955
attn,rf,True,25,0.0569535271000423
attn,rf,False,25,0.0160626615552892
cbcl_scr_syn_anxdep_r,ridge,True,26,0.0238560185453051
cbcl_scr_syn_anxdep_r,ridge,False,26,-0.022041096402161
cbcl_scr_syn_anxdep_r,cpm,True,26,-0.0036223083114382
cbcl_scr_syn_anxdep_r,cpm,False,26,-0.0415526630111916
cbcl_scr_syn_anxdep_r,svr,True,26,0.0099968104045209
cbcl_scr_syn_anxdep_r,svr,False,26,-0.0350685394379183
cbcl_scr_syn_anxdep_r,rf,True,26,-0.012616763545053
cbcl_scr_syn_anxdep_r,rf,False,26,-0.0217312513764606
cbcl_scr_syn_internal_r,ridge,True,26,-0.0175749517644092
cbcl_scr_syn_internal_r,ridge,False,26,-0.0212007247272244
cbcl_scr_syn_internal_r,cpm,True,26,0.0496728579684888
cbcl_scr_syn_internal_r,cpm,False,26,0.0321137356043104
cbcl_scr_syn_internal_r,svr,True,26,-0.0174029525756265
cbcl_scr_syn_internal_r,svr,False,26,-0.0240263259214665
cbcl_scr_syn_internal_r,rf,True,26,0.0460805691873017
cbcl_scr_syn_internal_r,rf,False,26,0.0570397047801347
cbcl_scr_syn_external_r,ridge,True,26,0.0212313891425281
cbcl_scr_syn_external_r,ridge,False,26,0.009462838972808
cbcl_scr_syn_external_r,cpm,True,26,0.0743403703037136
cbcl_scr_syn_external_r,cpm,False,26,0.0643030126808509
cbcl_scr_syn_external_r,svr,True,26,0.0388771158108135
cbcl_scr_syn_external_r,svr,False,26,0.0130966231109819
cbcl_scr_syn_external_r,rf,True,26,0.0112135661491375
cbcl_scr_syn_external_r,rf,False,26,-0.0011784291698203
cbcl_scr_syn_aggressive_r,ridge,True,26,-0.0141487389196161
cbcl_scr_syn_aggressive_r,ridge,False,26,-0.0308375843496572
cbcl_scr_syn_aggressive_r,cpm,True,26,0.0380482509092458
cbcl_scr_syn_aggressive_r,cpm,False,26,0.0215221759359165
cbcl_scr_syn_aggressive_r,svr,True,26,0.0103271053914012
cbcl_scr_syn_aggressive_r,svr,False,26,-0.0432526992878803
cbcl_scr_syn_aggressive_r,rf,True,26,0.0294159723626666
cbcl_scr_syn_aggressive_r,rf,False,26,0.0808668657070701
age,ridge,True,26,0.2390906795327455
age,ridge,False,26,0.1568935320245073
age,cpm,True,26,0.1986560217843507
age,cpm,False,26,0.1586486932035057
age,svr,True,26,0.2584117073175891
age,svr,False,26,0.1742822644836217
age,rf,True,26,0.0793429955218374
age,rf,False,26,0.0799608092145039
mr,ridge,True,26,0.1706830958633687
mr,ridge,False,26,0.1240819586457485
mr,cpm,True,26,0.1555984048136215
mr,cpm,False,26,0.1131651425414406
mr,svr,True,26,0.1760730644081325
mr,svr,False,26,0.1541140277146303
mr,rf,True,26,0.0622053413491337
mr,rf,False,26,0.09914765885122
attn,ridge,True,26,0.0660624047790051
attn,ridge,False,26,0.0633088471423743
attn,cpm,True,26,0.086370659634497
attn,cpm,False,26,0.0843900928270473
attn,svr,True,26,0.0944352784293809
attn,svr,False,26,0.0767058169324026
attn,rf,True,26,0.0677926897831696
attn,rf,False,26,0.0071328737553381
cbcl_scr_syn_anxdep_r,ridge,True,27,0.0048485119953346
cbcl_scr_syn_anxdep_r,ridge,False,27,-0.0245089136425023
cbcl_scr_syn_anxdep_r,cpm,True,27,-0.0293694056937153
cbcl_scr_syn_anxdep_r,cpm,False,27,-0.0413748029216405
cbcl_scr_syn_anxdep_r,svr,True,27,0.0011043597453514
cbcl_scr_syn_anxdep_r,svr,False,27,-0.0388178381132124
cbcl_scr_syn_anxdep_r,rf,True,27,-0.0104237862936624
cbcl_scr_syn_anxdep_r,rf,False,27,-0.0081454236868391
cbcl_scr_syn_internal_r,ridge,True,27,-0.0055593188706119
cbcl_scr_syn_internal_r,ridge,False,27,-0.0496931616135236
cbcl_scr_syn_internal_r,cpm,True,27,0.0293367211978592
cbcl_scr_syn_internal_r,cpm,False,27,0.0239622561246417
cbcl_scr_syn_internal_r,svr,True,27,-0.0015007465460456
cbcl_scr_syn_internal_r,svr,False,27,-0.0457204484093866
cbcl_scr_syn_internal_r,rf,True,27,0.0131610930265692
cbcl_scr_syn_internal_r,rf,False,27,-0.0193931985911755
cbcl_scr_syn_external_r,ridge,True,27,0.0320928326465739
cbcl_scr_syn_external_r,ridge,False,27,0.0008479333407527
cbcl_scr_syn_external_r,cpm,True,27,0.0840517726566405
cbcl_scr_syn_external_r,cpm,False,27,0.0602312249137942
cbcl_scr_syn_external_r,svr,True,27,0.050926649429128
cbcl_scr_syn_external_r,svr,False,27,0.0219216079111594
cbcl_scr_syn_external_r,rf,True,27,-0.0044809932623774
cbcl_scr_syn_external_r,rf,False,27,0.0305141785240456
cbcl_scr_syn_aggressive_r,ridge,True,27,-0.0087865776728319
cbcl_scr_syn_aggressive_r,ridge,False,27,-0.0505831802394873
cbcl_scr_syn_aggressive_r,cpm,True,27,0.0481219188409562
cbcl_scr_syn_aggressive_r,cpm,False,27,0.0251722895770788
cbcl_scr_syn_aggressive_r,svr,True,27,0.0047042857263876
cbcl_scr_syn_aggressive_r,svr,False,27,-0.0310463950372005
cbcl_scr_syn_aggressive_r,rf,True,27,0.0146666030187836
cbcl_scr_syn_aggressive_r,rf,False,27,0.0035809344700199
age,ridge,True,27,0.2027553044922312
age,ridge,False,27,0.1767865729269166
age,cpm,True,27,0.1864511490321765
age,cpm,False,27,0.158005141677355
age,svr,True,27,0.2379223559975016
age,svr,False,27,0.1899474953265938
age,rf,True,27,0.1044920280784161
age,rf,False,27,0.0668722593030061
mr,ridge,True,27,0.1548553609998593
mr,ridge,False,27,0.1597801576389619
mr,cpm,True,27,0.1368424060412827
mr,cpm,False,27,0.1305603760639419
mr,svr,True,27,0.1518433195706984
mr,svr,False,27,0.1668454375938286
mr,rf,True,27,0.1223837234974939
mr,rf,False,27,0.0840005769100499
attn,ridge,True,27,0.0360202338773065
attn,ridge,False,27,0.0206420925112869
attn,cpm,True,27,0.0847168035334451
attn,cpm,False,27,0.068270027023644
attn,svr,True,27,0.073118516773326
attn,svr,False,27,0.0526886814029431
attn,rf,True,27,0.0760059676983365
attn,rf,False,27,0.0422406301213782
cbcl_scr_syn_anxdep_r,ridge,True,28,0.0094162552673281
cbcl_scr_syn_anxdep_r,ridge,False,28,-0.0184643716074988
cbcl_scr_syn_anxdep_r,cpm,True,28,-0.0112261110101314
cbcl_scr_syn_anxdep_r,cpm,False,28,-0.0363508767535958
cbcl_scr_syn_anxdep_r,svr,True,28,-0.0001626908802536
cbcl_scr_syn_anxdep_r,svr,False,28,-0.0283279442201394
cbcl_scr_syn_anxdep_r,rf,True,28,-0.0135439593484238
cbcl_scr_syn_anxdep_r,rf,False,28,0.0019379391737212
cbcl_scr_syn_internal_r,ridge,True,28,0.0067289908274207
cbcl_scr_syn_internal_r,ridge,False,28,-0.0628022658742019
cbcl_scr_syn_internal_r,cpm,True,28,0.0497886728612744
cbcl_scr_syn_internal_r,cpm,False,28,0.0263308766178247
cbcl_scr_syn_internal_r,svr,True,28,0.0102575450544757
