pheno,dataset,seed,leakage_type,r,q2,r_yp
attn,pnc,78.0,leak_feature,0.4728658639790941,0.2186313770367535,0.734360533754327
mr,hbn,2.0,leak_feature,0.36993368695630185,0.10725504880289172,0.7542105514056213
mr,pnc,32.0,leak_feature,0.4558707755143299,0.20750319691800334,0.7903738510060745
age,pnc,80.0,leak_feature,0.701687754918179,0.48674990202579516,0.8917084081750539
attn,abcd,18.0,leak_feature,0.15432799301790895,-0.09656049331496352,0.7686259983278959
mr,abcd,88.0,leak_feature,0.2631489059127535,0.06654334880895396,0.8780761447529992
age,hcpd,26.0,leak_feature,0.835809262848395,0.6901844821853043,0.9580762348312695
age,abcd,28.0,leak_feature,0.2772599711091193,0.054996732464167364,0.8130898923290273
attn,hbn,54.0,leak_feature,0.4788248442115434,0.22615518729373596,0.6989009552082106
attn,pnc,35.0,leak_feature,0.4120095759227755,0.16818869863641706,0.7284103243534679
mr,hbn,76.0,leak_feature,0.38351016806480726,0.11253222929006312,0.7640012168530426
age,hcpd,93.0,leak_feature,0.8337942450728675,0.6883257923670816,0.9605050269517764
attn,hcpd,47.0,leak_feature,0.4713836004484042,0.2109849345328041,0.7313537555538528
attn,abcd,56.0,leak_feature,0.14264173384371728,-0.09822996640758186,0.7726779719536792
mr,abcd,23.0,leak_feature,0.27041641536996647,0.06991521660761446,0.8728354555396681
attn,hcpd,74.0,leak_feature,0.5001787723453314,0.23637816439120696,0.7623150331766781
mr,hbn,55.0,leak_feature,0.3958076583961513,0.11742548519712559,0.7584539151914667
mr,pnc,77.0,leak_feature,0.4686214447202258,0.2188858433818046,0.8171905712751889
age,hbn,92.0,leak_feature,0.7856152022452371,0.6113572266009591,0.948770681723545
attn,abcd,59.0,leak_feature,0.15950822442649235,-0.09424641092477204,0.7782713453209569
attn,hbn,88.0,leak_feature,0.5025411222327186,0.24649472923018723,0.7069043938947362
mr,hcpd,6.0,leak_feature,0.46480987744309493,0.21184856310468525,0.8146954419605874
age,hcpd,94.0,leak_feature,0.8253611827057398,0.6742210624273433,0.9632384693690111
attn,hcpd,92.0,leak_feature,0.47891677092369306,0.21693124083824566,0.7028118680150631
age,hbn,96.0,leak_feature,0.7788018454383421,0.6008409580183665,0.9467485957141278
mr,hcpd,8.0,leak_feature,0.466561070234349,0.21321400175717875,0.8126174897827987
attn,abcd,48.0,leak_feature,0.15112873056263412,-0.10310936909855606,0.7548430827747442
age,hbn,4.0,leak_feature,0.7908397427043561,0.6182479718945717,0.9489269943204932
attn,hcpd,80.0,leak_feature,0.5028602473929161,0.23676670453070237,0.6954775935764618
attn,pnc,3.0,leak_feature,0.45062474118837825,0.20112829732947968,0.7707744922814457
mr,pnc,75.0,leak_feature,0.46984287308590134,0.22000593161218984,0.8085543887833322
age,pnc,69.0,leak_feature,0.7150098866110159,0.5021066198139119,0.8843070855928591
attn,abcd,10.0,leak_feature,0.15113828333241133,-0.09506556536531896,0.7714769501554917
age,abcd,10.0,leak_feature,0.28109454844873266,0.06430288166585829,0.8742822673860271
age,abcd,50.0,leak_feature,0.28222153703601716,0.05878567004978974,0.8486671198335988
age,hbn,10.0,leak_feature,0.7836521432889246,0.6077815572139547,0.9493827818440899
age,pnc,29.0,leak_feature,0.7089494338483748,0.4937793205727299,0.8853053576368771
age,pnc,43.0,leak_feature,0.7074441947969357,0.4926302102238016,0.8842384347105776
attn,hbn,33.0,leak_feature,0.47867227300268256,0.22510136414884763,0.674741479764072
attn,abcd,31.0,leak_feature,0.1490611640594179,-0.10385751479739702,0.7535491838630252
age,hbn,97.0,leak_feature,0.784923014877682,0.6089502887504573,0.9485403011395499
attn,hbn,90.0,leak_feature,0.4929833141364522,0.23809477926569955,0.7026523484763154
mr,pnc,22.0,leak_feature,0.44148707649321445,0.19482592061624626,0.7942618251914945
age,pnc,46.0,leak_feature,0.7102572188740296,0.49506121150145754,0.8939785963953613
attn,abcd,45.0,leak_feature,0.14922364111419595,-0.09112230988984349,0.8030515276969826
mr,abcd,68.0,leak_feature,0.2698221762353915,0.0697458906057501,0.8755991421149719
attn,pnc,54.0,leak_feature,0.4370438957870505,0.18983720036985607,0.7528868204869491
mr,hcpd,85.0,leak_feature,0.47369016826619453,0.2190838461248713,0.8144259874905053
mr,hcpd,73.0,leak_feature,0.47485293789294053,0.21971208276009158,0.8157960848375031
age,hcpd,42.0,leak_feature,0.8301216076763751,0.6821846671113085,0.9606286704832063
attn,hcpd,30.0,leak_feature,0.4536669305554652,0.1995660952780478,0.7150278273513235
age,abcd,17.0,leak_feature,0.2742569745612519,0.0583026154873072,0.8359013088688708
age,hbn,29.0,leak_feature,0.7798145175043405,0.6021563023279215,0.9518084805471173
age,hbn,44.0,leak_feature,0.7795434919696894,0.6016360080755673,0.9458586599993384
attn,abcd,17.0,leak_feature,0.16056737404094862,-0.09434404706646027,0.7777501202072223
attn,hcpd,4.0,leak_feature,0.4872497884846889,0.2207770590353103,0.6995745604043598
attn,pnc,16.0,leak_feature,0.44253060296553437,0.19404277434383777,0.7492014018660597
mr,hcpd,33.0,leak_feature,0.4436933698421629,0.1953763710748192,0.8190136673379118
attn,hcpd,91.0,leak_feature,0.49135484585718747,0.22500420905346175,0.713309536978369
age,hbn,43.0,leak_feature,0.7868048425870049,0.6124117578196534,0.9502600566215809
attn,hcpd,51.0,leak_feature,0.47153886624308705,0.2113653801300629,0.7161946373526128
age,hbn,38.0,leak_feature,0.7820321291948071,0.6058303127825446,0.9497628830303997
mr,pnc,61.0,leak_feature,0.46132970391639927,0.21268920209290698,0.8092124668948905
attn,hbn,24.0,leak_feature,0.4881073511195158,0.23357528089521873,0.7143276590815838
age,hcpd,29.0,leak_feature,0.8328814495193844,0.6857424654565503,0.962001207353078
age,hbn,18.0,leak_feature,0.7868549996716784,0.6127092096468999,0.9487617463494389
attn,pnc,70.0,leak_feature,0.42319731242616854,0.17457591700241204,0.723716526599019
attn,hbn,87.0,leak_feature,0.4887832449223016,0.23438956290860968,0.700808021797379
attn,abcd,80.0,leak_feature,0.14034274304611583,-0.10567499963938953,0.753754520998269
age,abcd,7.0,leak_feature,0.28201906900321183,0.07474770997888092,0.8331026638140908
attn,hbn,86.0,leak_feature,0.48213457526211784,0.22959296620425118,0.7270640249443449
mr,abcd,78.0,leak_feature,0.26569582134067304,0.0676733987273116,0.8752479394931406
mr,hcpd,48.0,leak_feature,0.4662588241559777,0.21225168174224107,0.8162376707972868
age,pnc,82.0,leak_feature,0.7076489097934843,0.4924095482910248,0.8917819608811596
mr,hbn,82.0,leak_feature,0.38546412597702734,0.11246447775098056,0.7483408017129214
age,hcpd,24.0,leak_feature,0.832892501462123,0.6876980352764284,0.9606170703772854
age,abcd,48.0,leak_feature,0.2799621185898357,0.06370874575949348,0.8590267137630537
age,hcpd,99.0,leak_feature,0.8346439897344495,0.6892385324132022,0.9641609498802964
age,pnc,65.0,leak_feature,0.709303443141671,0.4956205810606754,0.8881167494978806
mr,hbn,27.0,leak_feature,0.3751145082582454,0.12648651402604383,0.7088190702716228
age,hbn,39.0,leak_feature,0.7803429455290186,0.60322952129001,0.9460987973958246
age,abcd,73.0,leak_feature,0.27550920443112586,0.06535189934207397,0.8300876782549981
attn,hcpd,54.0,leak_feature,0.49482706236333757,0.2269508725854188,0.7289782691398029
mr,pnc,82.0,leak_feature,0.45714905552841506,0.20876309914300073,0.8147728608531632
attn,pnc,2.0,leak_feature,0.47285900563989,0.21752717398482158,0.7481430145262492
attn,hcpd,63.0,leak_feature,0.49270948227040384,0.22535495822022455,0.6856109618117722
attn,hbn,71.0,leak_feature,0.5150910823990212,0.256156829015151,0.7078534732080335
age,pnc,37.0,leak_feature,0.711887716224993,0.4978002623098725,0.8815696281969171
mr,abcd,89.0,leak_feature,0.2625899759881377,0.06624863144249005,0.8750427306855488
attn,abcd,62.0,leak_feature,0.14846227946255625,-0.0928138294615315,0.8304793479378134
attn,hcpd,97.0,leak_feature,0.49121555076712353,0.22517066561152177,0.710936375217361
mr,hcpd,77.0,leak_feature,0.4642970731375944,0.2122433079768007,0.8277058075774367
age,hcpd,20.0,leak_feature,0.8267999135529088,0.6766646262480249,0.9604050097068881
mr,hcpd,64.0,leak_feature,0.48816071725666405,0.23056576179935706,0.815393822647003
age,hcpd,30.0,leak_feature,0.8336332842383943,0.6873337641706113,0.9618470243855978
attn,hbn,46.0,leak_feature,0.4806908837653082,0.22813851533611484,0.7186791722373091
attn,hcpd,37.0,leak_feature,0.46056709076548746,0.20243163920847307,0.7295819719924769
mr,hbn,34.0,leak_feature,0.3754352196169941,0.10986633940819501,0.7600189555073402
mr,hbn,30.0,leak_feature,0.371912701520614,0.10797488492020513,0.7663311913302431
age,hcpd,55.0,leak_feature,0.8324750165840198,0.6862194957406204,0.9611033403253145
mr,hbn,12.0,leak_feature,0.391482067543129,0.11664212379978556,0.7518134286454656
age,hcpd,84.0,leak_feature,0.8259372727054869,0.6754109503347443,0.9613279314707822
attn,hcpd,76.0,leak_feature,0.4678364681842479,0.20934309194376954,0.717451206025526
mr,abcd,83.0,leak_feature,0.26804570213826123,0.06862420533382874,0.8766149203256801
mr,hcpd,11.0,leak_feature,0.46552534272057317,0.21301903331267114,0.8278054100533455
age,pnc,49.0,leak_feature,0.7048305526878288,0.48959296727423085,0.8929121090631577
attn,pnc,76.0,leak_feature,0.44392105097473644,0.19498024748371112,0.73239458551007
mr,pnc,81.0,leak_feature,0.47902746967325555,0.22715229750093324,0.8067681808272941
mr,hcpd,82.0,leak_feature,0.4722029387119179,0.218993464480413,0.8300536613521271
mr,pnc,1.0,leak_feature,0.4690435029346079,0.21966388713615148,0.8061907601504535
mr,hbn,18.0,leak_feature,0.38752904801464166,0.1149546859578473,0.7569368251987945
age,pnc,33.0,leak_feature,0.7117136611297733,0.4986329721784425,0.8867263557356129
attn,abcd,42.0,leak_feature,0.14832340813855213,-0.10301724435223902,0.757027745821216
attn,pnc,18.0,leak_feature,0.4438305575774265,0.19571290169752842,0.7432377126897421
mr,hcpd,88.0,leak_feature,0.4491086158622153,0.19896835593135453,0.7970209074817486
mr,abcd,71.0,leak_feature,0.26361073196858653,0.06683995131478793,0.8732806245452918
mr,hbn,46.0,leak_feature,0.39436212567733075,0.13762730021098446,0.7034109010666396
age,abcd,56.0,leak_feature,0.2752142094489354,0.05351735196104779,0.8002236272937417
mr,hcpd,10.0,leak_feature,0.4640751306291098,0.21031604146920058,0.8255653247613196
mr,pnc,59.0,leak_feature,0.45942039501471404,0.2108491593319809,0.8151056526152509
age,abcd,42.0,leak_feature,0.2765977716828636,0.05959209721845793,0.8560276081598149
mr,hcpd,31.0,leak_feature,0.4612331752724271,0.2085661503327425,0.8103262442815269
age,pnc,23.0,leak_feature,0.700631516157553,0.48459171473410856,0.8900298045600591
age,hbn,56.0,leak_feature,0.7809335263877792,0.6041489598129131,0.9497685629169933
mr,pnc,99.0,leak_feature,0.4596697387721881,0.21058069694879233,0.7959379532874101
attn,abcd,52.0,leak_feature,0.15008031044317036,-0.0985293777960834,0.7726507313784778
age,hcpd,66.0,leak_feature,0.8274432919461846,0.6777707161954414,0.9596231451725707
attn,hbn,72.0,leak_feature,0.482249031107206,0.22891305785409088,0.7011467312012987
age,abcd,27.0,leak_feature,0.27984578235084845,0.06348818396272216,0.8513698222358465
age,pnc,79.0,leak_feature,0.7109305126760297,0.49781286231954036,0.8830284699885195
mr,hbn,52.0,leak_feature,0.3999254603814233,0.12024831694100357,0.7628514245889568
attn,abcd,9.0,leak_feature,0.1610090045608534,-0.08885820484025797,0.8060348499574741
attn,pnc,25.0,leak_feature,0.44359418025849034,0.19474340432467263,0.757702267386008
mr,hcpd,50.0,leak_feature,0.4899919762052388,0.23319981448929394,0.8147273800765429
mr,hcpd,16.0,leak_feature,0.4990570592986137,0.23947972757788394,0.8064962643840311
attn,pnc,50.0,leak_feature,0.43240785826882566,0.1852340050640423,0.7287153136233986
attn,hbn,2.0,leak_feature,0.4938949195022989,0.23940718496157698,0.7120269129072881
age,abcd,64.0,leak_feature,0.2853073955257875,0.06147369395119495,0.8652242185888694
mr,hcpd,40.0,leak_feature,0.48822007226202163,0.23060928482807885,0.8222779349580147
age,pnc,51.0,leak_feature,0.7106433553997337,0.49718616051100084,0.8822621893048191
attn,hcpd,6.0,leak_feature,0.4673806641810603,0.20787120756850597,0.7147188463989752
attn,pnc,66.0,leak_feature,0.4584690935486953,0.2061895077698639,0.7540763855472085
age,hbn,87.0,leak_feature,0.7850999517232887,0.6102237006176562,0.9488276638614159
mr,hcpd,52.0,leak_feature,0.4682383353180569,0.21401799150074785,0.8260080280973203
mr,hcpd,63.0,leak_feature,0.4365817822495717,0.18947954667601774,0.827653557352826
attn,hbn,22.0,leak_feature,0.48102674662254197,0.22858295178762011,0.7202565138461091
age,pnc,22.0,leak_feature,0.7123083233655421,0.4988005323537703,0.8918375126591634
mr,pnc,89.0,leak_feature,0.47287410204284297,0.22222187965302254,0.8161184308891328
age,pnc,31.0,leak_feature,0.7111899458740857,0.49762629975314676,0.8887957492460166
mr,abcd,56.0,leak_feature,0.2630820033082938,0.06658765000680011,0.8695151179174913
mr,hcpd,99.0,leak_feature,0.4401912496427711,0.18610107264530296,0.7551874906372452
age,abcd,57.0,leak_feature,0.2751668791683045,0.06970950836656509,0.8568221612886409
age,hcpd,96.0,leak_feature,0.8305336027317031,0.6823604115275557,0.9609426823248448
attn,pnc,80.0,leak_feature,0.45776715533146495,0.20574634930214675,0.7259978698108565
mr,pnc,9.0,leak_feature,0.4631557316805319,0.21399608188891017,0.8094131522345438
mr,hcpd,36.0,leak_feature,0.46545923653267507,0.21301499474354668,0.8122888518433773
attn,abcd,65.0,leak_feature,0.1602652654626655,-0.10018621236701586,0.7614182476506497
mr,pnc,23.0,leak_feature,0.4566484458305153,0.20833090207139526,0.8135910623922307
attn,abcd,78.0,leak_feature,0.1484680388605721,-0.09293218083235,0.8005607096910397
age,pnc,34.0,leak_feature,0.7143636726825506,0.5013975406940714,0.8842935568164809
attn,pnc,98.0,leak_feature,0.4528894777540658,0.20208077458112506,0.7289541740094146
attn,hcpd,45.0,leak_feature,0.5103515318953985,0.23898897850519574,0.6739638309286738
attn,abcd,53.0,leak_feature,0.14986300724313323,-0.10183291842366793,0.7591954497886245
attn,hcpd,57.0,leak_feature,0.5215646744005052,0.2486495965250719,0.7215867216101691
mr,pnc,42.0,leak_feature,0.4747871978345012,0.22379810223690721,0.8041578908880491
mr,pnc,8.0,leak_feature,0.4513791146377189,0.2037086010921315,0.8169853247732333
age,abcd,16.0,leak_feature,0.2765400139971079,0.06143947478914347,0.8530822090667273
mr,hbn,24.0,leak_feature,0.3646294149924592,0.12360514494687203,0.7207927152542172
attn,hbn,59.0,leak_feature,0.5018346305440571,0.24509345650558978,0.6987966241587567
attn,hcpd,21.0,leak_feature,0.49760267188100443,0.22902333723776358,0.7239089838976445
age,hcpd,16.0,leak_feature,0.8321156144065758,0.6846285291863956,0.9606816904435239
mr,hbn,22.0,leak_feature,0.35066457053637057,0.11451915755611664,0.7077494785837284
mr,abcd,57.0,leak_feature,0.2673325006207186,0.0684335133555064,0.8759998075110502
mr,hcpd,41.0,leak_feature,0.49820389563849155,0.24062033945965566,0.830825924722516
attn,hcpd,28.0,leak_feature,0.4948159573832404,0.22731757616024173,0.7257008975417877
age,hbn,28.0,leak_feature,0.7807439992307,0.6041244786207307,0.9470358027076973
age,pnc,85.0,leak_feature,0.7040056978570353,0.4890821898699633,0.8868018337433902
mr,abcd,17.0,leak_feature,0.2668376209359234,0.06817005244360486,0.8764613171302228
attn,hcpd,82.0,leak_feature,0.47488385864022536,0.21381254083434964,0.738025710050185
mr,abcd,2.0,leak_feature,0.2712546176077357,0.0703245615412682,0.8785329792242272
age,hcpd,48.0,leak_feature,0.8302832027437779,0.6821657963096995,0.9627367522232871
age,pnc,30.0,leak_feature,0.7147641336168254,0.5023867291481672,0.8881056448706077
attn,pnc,36.0,leak_feature,0.4700666444907482,0.2165371438742647,0.7521063395388562
mr,pnc,53.0,leak_feature,0.45630870739040735,0.20818427038032694,0.8217757645329568
mr,hbn,65.0,leak_feature,0.3870150172655261,0.11543993178549561,0.7748244305254813
attn,hcpd,40.0,leak_feature,0.47749968492216044,0.21442799442175475,0.6959080380416831
attn,pnc,37.0,leak_feature,0.46119921020093196,0.20902256363137384,0.7281515703968202
attn,abcd,63.0,leak_feature,0.16153738795304476,-0.09398623074086565,0.778913631148239
attn,abcd,43.0,leak_feature,0.15115665984426224,-0.08662284412737731,0.8324074526299308
attn,hbn,73.0,leak_feature,0.49261406494720705,0.23752236078171973,0.7126426951066194
attn,hcpd,43.0,leak_feature,0.48898287852109,0.22354172796227811,0.7081797975236935
mr,pnc,35.0,leak_feature,0.47988677602511487,0.22919133555606153,0.8118231630874723
mr,abcd,24.0,leak_feature,0.2651481596659014,0.06748782946101461,0.8784394494368126
mr,hbn,63.0,leak_feature,0.34536051895983033,0.11101840427977883,0.7426100758858594
age,pnc,58.0,leak_feature,0.7110629502617529,0.4973643942760112,0.8872893205433696
attn,hbn,92.0,leak_feature,0.5073460300507361,0.250485267730002,0.7037765178312176
age,hbn,30.0,leak_feature,0.7840575814846128,0.6081545822606196,0.9482867677205187
age,pnc,28.0,leak_feature,0.6993205338596824,0.4826103704342589,0.8942283859051928
attn,abcd,81.0,leak_feature,0.1396951371566779,-0.10587742190224891,0.7590332159126305
mr,abcd,52.0,leak_feature,0.26725801784655107,0.06865197595879424,0.8766994947541255
mr,abcd,65.0,leak_feature,0.276751591448421,0.07295908025723097,0.8737233888619621
age,pnc,40.0,leak_feature,0.7046000013261994,0.48998870101866676,0.8870539850795401
mr,abcd,59.0,leak_feature,0.2688714504913667,0.06925420909531654,0.8731156558557048
attn,hbn,21.0,leak_feature,0.4851162383740776,0.23172045155525212,0.7079557117655927
age,hbn,15.0,leak_feature,0.783925473841273,0.6088514045994027,0.9490846333269437
attn,pnc,24.0,leak_feature,0.4317035091147594,0.18556462161361542,0.74713256164596
attn,hbn,85.0,leak_feature,0.48975080618289735,0.2364032178644605,0.7086925855146433
attn,hbn,20.0,leak_feature,0.4805297478748094,0.2273890751703539,0.7232754828621724
attn,abcd,21.0,leak_feature,0.1491314804830491,-0.09747895761700187,0.7741339760050376
attn,abcd,75.0,leak_feature,0.14786420560569682,-0.10466754493918229,0.7567102013090332
attn,hcpd,60.0,leak_feature,0.4878130050195795,0.22354144113080576,0.7134010238227987
mr,hbn,8.0,leak_feature,0.37909113105492775,0.13026736882816414,0.7026182336353447
age,hbn,1.0,leak_feature,0.7844611489388048,0.6087424138290974,0.9480187594208314
mr,hbn,25.0,leak_feature,0.3786362614779113,0.12752662992682318,0.7187058989026125
age,pnc,11.0,leak_feature,0.7139942415360341,0.5006294477809823,0.8863329890100514
mr,pnc,6.0,leak_feature,0.4570306725900391,0.20863561865611768,0.7985559896418899
attn,abcd,1.0,leak_feature,0.16260192013044533,-0.09398216710466212,0.7762903573660456
attn,hbn,98.0,leak_feature,0.48211148202303994,0.22941848712890278,0.726991522499821
age,pnc,45.0,leak_feature,0.7139935338467144,0.501559187537227,0.8848077332553702
mr,pnc,76.0,leak_feature,0.4636495759657825,0.21424892594304956,0.8118103519225148
age,abcd,29.0,leak_feature,0.2732088185800746,0.06843728676658845,0.8592478629817986
mr,hcpd,53.0,leak_feature,0.49123722066834985,0.23103820680415654,0.8117007008363789
age,hbn,58.0,leak_feature,0.7829839706453148,0.6067439009497682,0.9501015953674298
age,abcd,2.0,leak_feature,0.2813981838005283,0.0648601121354192,0.8371905272717931
mr,hcpd,62.0,leak_feature,0.4829438564566952,0.22591036138152543,0.8148362512353013
attn,pnc,67.0,leak_feature,0.46703045451284264,0.21231135726880868,0.7014942073343421
age,hbn,31.0,leak_feature,0.7826827863821773,0.6064290215001438,0.948960005535046
age,abcd,81.0,leak_feature,0.27571195899731005,0.06972084392626665,0.9037577916921515
attn,abcd,20.0,leak_feature,0.1511160365133757,-0.09746002740814119,0.7732272101636947
attn,hcpd,71.0,leak_feature,0.5089382554845061,0.23355416580916333,0.6989442914890793
attn,pnc,56.0,leak_feature,0.46385900133941366,0.21080539175954827,0.7276272270859672
mr,hcpd,14.0,leak_feature,0.46443943093214,0.21161272147072774,0.8087309817655813
attn,hbn,16.0,leak_feature,0.47370009477231306,0.2220887498225259,0.6874179703211265
age,hbn,72.0,leak_feature,0.7803757094124062,0.6023074045820098,0.9491763381754286
mr,hcpd,2.0,leak_feature,0.4917752380201094,0.2306791813642678,0.807577603780263
age,abcd,32.0,leak_feature,0.27734500282537816,0.061542188141957666,0.8517503749007512
age,hcpd,1.0,leak_feature,0.8233941762575465,0.6725977439553317,0.9619828100034032
mr,pnc,69.0,leak_feature,0.47210182409808044,0.22191503426221293,0.8087158764424393
mr,abcd,69.0,leak_feature,0.2649571119346372,0.0673504885448144,0.8784017630954337
attn,abcd,49.0,leak_feature,0.15490249793807345,-0.09571179999227586,0.7973294504785422
age,pnc,78.0,leak_feature,0.7095259510678633,0.49565313052315396,0.8827061497427059
age,pnc,38.0,leak_feature,0.7081962218017138,0.49335435909953873,0.8841547046492226
age,hcpd,52.0,leak_feature,0.831105011763708,0.6830329083164934,0.9605038229870958
age,pnc,53.0,leak_feature,0.7002940747741803,0.4845624538464828,0.886377706977604
mr,hbn,66.0,leak_feature,0.3814399636901519,0.11181404663106065,0.7325474843711072
attn,hcpd,35.0,leak_feature,0.4607942376072546,0.2035854618776346,0.6870687874510999
attn,hcpd,69.0,leak_feature,0.48898985637765136,0.22453928110455135,0.7115351725070642
attn,pnc,68.0,leak_feature,0.4281422438690404,0.18168711837639273,0.7361591496167044
age,abcd,43.0,leak_feature,0.27792511218855886,0.06777451018572844,0.850487457966459
age,pnc,66.0,leak_feature,0.7102403197335067,0.496287342369784,0.8840824672021471
attn,pnc,48.0,leak_feature,0.4249625113569003,0.17934218893408915,0.7327671267091838
mr,hcpd,56.0,leak_feature,0.4696429021041354,0.21690296722242985,0.8179576844308858
age,hcpd,45.0,leak_feature,0.8259737267698232,0.6762220487906254,0.9624214128398466
mr,pnc,57.0,leak_feature,0.4755503593140704,0.22479956586948502,0.7985218655108304
age,pnc,57.0,leak_feature,0.7108632428816075,0.49870105233063733,0.8895823507641553
mr,pnc,86.0,leak_feature,0.4700403647643503,0.2191486074249933,0.8196419242148069
age,pnc,75.0,leak_feature,0.7090417917590527,0.49419271847379453,0.8846681152841812
age,pnc,56.0,leak_feature,0.7078648401997406,0.4927123403949967,0.8869603185822557
age,abcd,65.0,leak_feature,0.2771680835882962,0.06130721566995523,0.8215821272419584
mr,hbn,53.0,leak_feature,0.37545793078190054,0.12749042763991325,0.7210434657552093
age,hbn,99.0,leak_feature,0.7836674259886038,0.6075115778412756,0.9514575387842092
mr,hbn,47.0,leak_feature,0.3978687179367958,0.11972766683509939,0.7624378102013248
mr,hcpd,66.0,leak_feature,0.49675506191454033,0.23761813349493233,0.8128536500841853
age,abcd,38.0,leak_feature,0.28562861383780913,0.0626285228859309,0.86915137813391
age,abcd,89.0,leak_feature,0.28865389194806784,0.06483311008879722,0.8548331272549227
age,hbn,11.0,leak_feature,0.7842194858006146,0.6087424820600045,0.949563019079482
age,abcd,18.0,leak_feature,0.26795804015260594,0.059197266735211196,0.8060509826698666
attn,hbn,62.0,leak_feature,0.4669758608615685,0.21601394085528725,0.7087565388630047
age,hbn,53.0,leak_feature,0.7850472648935252,0.6091534388169115,0.9509529189352618
age,hbn,9.0,leak_feature,0.782326954057333,0.605650269994074,0.9492310693940342
age,pnc,93.0,leak_feature,0.7113474756027143,0.49873609954144693,0.8879246169432575
mr,hbn,7.0,leak_feature,0.4034708467931251,0.12056473713964944,0.7585412034854792
age,abcd,87.0,leak_feature,0.2789334636242554,0.0680959518376254,0.8488252718441366
attn,pnc,21.0,leak_feature,0.43238216136739477,0.18632432083874417,0.7567126129109254
attn,pnc,94.0,leak_feature,0.4605371106971549,0.20805541850839093,0.7339426079306043
mr,pnc,92.0,leak_feature,0.4794834208911158,0.22809625193608452,0.7951362447242276
attn,abcd,6.0,leak_feature,0.15645958578781757,-0.10085857661646735,0.7616856549026636
attn,hcpd,53.0,leak_feature,0.4957742704524035,0.22853490123031406,0.7109329758705522
mr,abcd,32.0,leak_feature,0.26437073202349565,0.06717454240063236,0.8768730096203723
age,hbn,74.0,leak_feature,0.7825688744642911,0.6065415288714339,0.9482303569814758
age,pnc,16.0,leak_feature,0.707617582405359,0.4931837602331286,0.8848224567844134
age,abcd,60.0,leak_feature,0.2774517019562274,0.06696281934661175,0.8855795021393486
attn,hbn,43.0,leak_feature,0.489440171944609,0.23481426158529572,0.6834203585308348
attn,abcd,0.0,leak_feature,0.14974777660416383,-0.09624409628549713,0.7748608111490073
attn,hbn,15.0,leak_feature,0.47404080605418636,0.2220075898355579,0.7064098652371426
age,abcd,82.0,leak_feature,0.28290221265812643,0.07057788387993436,0.7963856391046478
mr,hbn,23.0,leak_feature,0.34274375270618146,0.11131481218474126,0.7386344062816564
attn,pnc,32.0,leak_feature,0.43880779059301506,0.19073233551756297,0.7450256809837066
mr,abcd,48.0,leak_feature,0.2674937089408749,0.06871257155089927,0.8787426482135201
age,hcpd,79.0,leak_feature,0.8283298506513551,0.680172969118432,0.9603188783777634
age,hbn,27.0,leak_feature,0.7850445131522861,0.6094047154751513,0.9483238418680853
mr,pnc,30.0,leak_feature,0.45752831637517405,0.20898865962830615,0.8077623373976498
age,abcd,84.0,leak_feature,0.279287669678626,0.07211769050146233,0.8596560301907408
mr,hcpd,61.0,leak_feature,0.5034485235330189,0.24295208569291782,0.8135248694796791
mr,hbn,77.0,leak_feature,0.35831471583024777,0.11874093542398667,0.7287277644127532
attn,hcpd,66.0,leak_feature,0.4765072972737762,0.21444267366970982,0.6999044131719213
attn,abcd,83.0,leak_feature,0.1454718704387003,-0.0987101115184541,0.569195331692709
mr,pnc,16.0,leak_feature,0.4595884475646179,0.21070901134957376,0.8025343475199476
attn,hbn,57.0,leak_feature,0.4855257732193963,0.23096785908041317,0.695798857240837
attn,pnc,6.0,leak_feature,0.43466101132598484,0.1882212577528367,0.7798207613573296
age,pnc,42.0,leak_feature,0.7081754978719018,0.4947336923078762,0.8932035696585549
attn,pnc,23.0,leak_feature,0.4274005350286915,0.18167916358833447,0.7285126008208004
age,hbn,47.0,leak_feature,0.7856231689433589,0.6105766043037484,0.9495384155816156
attn,pnc,99.0,leak_feature,0.4338817808900337,0.18719427809411526,0.7217656386962981
age,hbn,80.0,leak_feature,0.7828254623770122,0.6068162254102552,0.9489997356105594
age,hcpd,76.0,leak_feature,0.82661350750334,0.6772654042958045,0.9608965203893001
attn,pnc,22.0,leak_feature,0.4446944094542668,0.19572589213614155,0.7708908889436524
mr,pnc,28.0,leak_feature,0.46287264017501517,0.2137890483952949,0.81730292225107
age,hbn,98.0,leak_feature,0.7829711659772776,0.6063671723487238,0.949287851390987
attn,pnc,72.0,leak_feature,0.4433505356290553,0.1950329003256691,0.7442293522291796
mr,hbn,49.0,leak_feature,0.36777184856763045,0.1267101446204031,0.7265856326961662
attn,hbn,27.0,leak_feature,0.4909363099769087,0.23559624633666998,0.7055971778267967
mr,pnc,96.0,leak_feature,0.4657912901049683,0.21638442047296347,0.8096015936174445
attn,pnc,61.0,leak_feature,0.4399520140484058,0.1917579895856525,0.7509280568315343
mr,hbn,32.0,leak_feature,0.3957154960324561,0.11793980210570298,0.7482842561694053
mr,hbn,20.0,leak_feature,0.3909053037266885,0.11623371154963758,0.7536949576634825
mr,hbn,56.0,leak_feature,0.40755247612344,0.15536760404579342,0.6798539036230887
mr,hcpd,58.0,leak_feature,0.4804270153025498,0.2237056173174159,0.8244039222994815
age,hbn,59.0,leak_feature,0.7814247490353043,0.603979022854317,0.9475195288409214
