pheno,dataset,seed,leakage_type,r,q2,r_coef,feat_overlap,r_yp
attn,hcpddti,33.0,gold,0.09572560725800634,-0.10267473056935095,1.0,1.0,1.0
mr,hcpddti,42.0,gold,0.3784228619086769,0.14292224718980573,1.0,1.0,1.0
attn,hcpddti,59.0,gold,0.16540602532192714,-0.022719423206080558,1.0,1.0,1.0
attn,hcpddti,35.0,gold,0.13046148442675262,-0.06543298555868837,1.0,1.0,1.0
attn,hcpddti,4.0,gold,0.09999646396264539,-0.08402520477056186,1.0,1.0,1.0
mr,hcpddti,98.0,gold,0.39645605771162734,0.15665615763387075,1.0,1.0,1.0
attn,hcpddti,77.0,gold,0.0649871837037846,-0.08167214078884011,1.0,1.0,1.0
attn,hcpddti,91.0,gold,0.08256043620732735,-0.08778422483484927,1.0,1.0,1.0
attn,hcpddti,8.0,gold,0.10089300804034752,-0.06886944768442405,1.0,1.0,1.0
attn,hcpddti,63.0,gold,0.1449702412812029,-0.030853030519786273,1.0,1.0,1.0
age,hcpddti,21.0,gold,0.717417442690799,0.5142067108129247,1.0,1.0,1.0
mr,hcpddti,69.0,gold,0.3389831764898169,0.11408495662608187,1.0,1.0,1.0
attn,hcpddti,6.0,gold,0.11602101326489837,-0.03958832828351189,1.0,1.0,1.0
age,hcpddti,64.0,gold,0.7365826845665058,0.5417908110652379,1.0,1.0,1.0
age,hcpddti,58.0,gold,0.7346800169627619,0.539633181370357,1.0,1.0,1.0
mr,hcpddti,74.0,gold,0.3237526101164683,0.10477463623157413,1.0,1.0,1.0
age,hcpddti,38.0,gold,0.7356026111841307,0.5402071425664141,1.0,1.0,1.0
age,hcpddti,18.0,gold,0.7273835460781385,0.5287089779108067,1.0,1.0,1.0
mr,hcpddti,23.0,gold,0.3206592657871823,0.09903723426664024,1.0,1.0,1.0
age,hcpddti,56.0,gold,0.7374252915009554,0.5421243395853538,1.0,1.0,1.0
attn,hcpddti,36.0,gold,0.08319501060329189,-0.06744990821714714,1.0,1.0,1.0
age,hcpddti,62.0,gold,0.7339549636237539,0.5380227179294819,1.0,1.0,1.0
mr,hcpddti,22.0,gold,0.3652249239607,0.13323006436020834,1.0,1.0,1.0
attn,hcpddti,94.0,gold,0.07094722831387265,-0.08764480715533529,1.0,1.0,1.0
age,hcpddti,79.0,gold,0.7388178051916642,0.5437699946517067,1.0,1.0,1.0
mr,hcpddti,95.0,gold,0.40051434689048854,0.15998682204585313,1.0,1.0,1.0
attn,hcpddti,95.0,gold,0.07278302297477476,-0.09947224799810916,1.0,1.0,1.0
mr,hcpddti,20.0,gold,0.3042402787220787,0.09227160203461537,1.0,1.0,1.0
age,hcpddti,52.0,gold,0.7347013214694684,0.5395183556185605,1.0,1.0,1.0
mr,hcpddti,45.0,gold,0.37168995929679793,0.13812500266917138,1.0,1.0,1.0
attn,hcpddti,12.0,gold,0.07104411145856668,-0.09565625996401228,1.0,1.0,1.0
mr,hcpddti,54.0,gold,0.3745430176960397,0.1399942510965122,1.0,1.0,1.0
mr,hcpddti,82.0,gold,0.33723696156059596,0.11214635381125593,1.0,1.0,1.0
attn,hcpddti,1.0,gold,0.13314349886932994,-0.05509021861097674,1.0,1.0,1.0
age,hcpddti,17.0,gold,0.7406217245697464,0.5473559134017913,1.0,1.0,1.0
attn,hcpddti,92.0,gold,0.13758424075306386,-0.044392088972974086,1.0,1.0,1.0
mr,hcpddti,81.0,gold,0.31310701145844705,0.0977550610558463,1.0,1.0,1.0
mr,hcpddti,79.0,gold,0.353168040883498,0.12392916978696655,1.0,1.0,1.0
attn,hcpddti,47.0,gold,0.09238820384314571,-0.0934950875794065,1.0,1.0,1.0
age,hcpddti,68.0,gold,0.7378412658119492,0.5440865001420048,1.0,1.0,1.0
attn,hcpddti,20.0,gold,0.13360901813867915,-0.058385165875358025,1.0,1.0,1.0
age,hcpddti,25.0,gold,0.7390546491607953,0.5446777905522082,1.0,1.0,1.0
mr,hcpddti,60.0,gold,0.3396104938434689,0.11522247261222596,1.0,1.0,1.0
mr,hcpddti,43.0,gold,0.35007658708293043,0.12096168936732443,1.0,1.0,1.0
mr,hcpddti,19.0,gold,0.21580305570273983,0.027184720642453475,1.0,1.0,1.0
age,hcpddti,55.0,gold,0.7311040163353032,0.534091686623891,1.0,1.0,1.0
age,hcpddti,57.0,gold,0.7324716927717135,0.5361268998057653,1.0,1.0,1.0
attn,hcpddti,21.0,gold,0.1792979141756627,-0.025790658154851043,1.0,1.0,1.0
mr,hcpddti,91.0,gold,0.3769758961009478,0.13909054712542257,1.0,1.0,1.0
mr,hcpddti,93.0,gold,0.3914942355239515,0.15247005674078062,1.0,1.0,1.0
mr,hcpddti,62.0,gold,0.33389420419198096,0.10565704096418072,1.0,1.0,1.0
attn,hcpddti,42.0,gold,0.1413942108037153,-0.037646971028027165,1.0,1.0,1.0
age,hcpddti,31.0,gold,0.7250289500113782,0.5249066050074589,1.0,1.0,1.0
age,hcpddti,14.0,gold,0.7475860159968003,0.5578296967838985,1.0,1.0,1.0
mr,hcpddti,2.0,gold,0.2746325697384961,0.06742678223609933,1.0,1.0,1.0
age,hcpddti,95.0,gold,0.7354088287887998,0.540490298786881,1.0,1.0,1.0
mr,hcpddti,51.0,gold,0.39655662312030354,0.15659266042301734,1.0,1.0,1.0
attn,hcpddti,66.0,gold,0.16254609387254418,-0.02391405917536238,1.0,1.0,1.0
age,hcpddti,90.0,gold,0.7201666218387274,0.5178320484931849,1.0,1.0,1.0
age,hcpddti,41.0,gold,0.731592055783902,0.5348728196543531,1.0,1.0,1.0
mr,hcpddti,14.0,gold,0.3529383436781368,0.12312914808178177,1.0,1.0,1.0
mr,hcpddti,41.0,gold,0.39238848212937183,0.15302937231597935,1.0,1.0,1.0
mr,hcpddti,75.0,gold,0.33601576437521447,0.11108813240371196,1.0,1.0,1.0
attn,hcpddti,57.0,gold,0.07142804279225848,-0.09244394593627514,1.0,1.0,1.0
age,hcpddti,85.0,gold,0.7222494735041695,0.521311162259855,1.0,1.0,1.0
age,hcpddti,12.0,gold,0.7267707091601758,0.5275022249250145,1.0,1.0,1.0
age,hcpddti,6.0,gold,0.7436266149049435,0.5519816564913027,1.0,1.0,1.0
mr,hcpddti,59.0,gold,0.3403682657730008,0.11415553024232561,1.0,1.0,1.0
age,hcpddti,35.0,gold,0.7348367317722609,0.538569500257635,1.0,1.0,1.0
mr,hcpddti,5.0,gold,0.21437430132566732,0.04368621072712542,1.0,1.0,1.0
mr,hcpddti,56.0,gold,0.36722274740998617,0.13485059938056188,1.0,1.0,1.0
mr,hcpddti,9.0,gold,0.3319866164147393,0.10827132361411052,1.0,1.0,1.0
age,hcpddti,39.0,gold,0.7310038446334445,0.5339827214281256,1.0,1.0,1.0
attn,hcpddti,96.0,gold,0.1191821899763823,-0.0756154630496444,1.0,1.0,1.0
mr,hcpddti,85.0,gold,0.37030622127975055,0.1369145392730493,1.0,1.0,1.0
mr,hcpddti,65.0,gold,0.3629040475139501,0.13163012596694268,1.0,1.0,1.0
age,hcpddti,60.0,gold,0.7342011508395525,0.5383310027635748,1.0,1.0,1.0
age,hcpddti,0.0,gold,0.7300492018158153,0.5323914148992359,1.0,1.0,1.0
mr,hcpddti,87.0,gold,0.34140782776164574,0.11560739129507402,1.0,1.0,1.0
mr,hcpddti,68.0,gold,0.3760063368202776,0.13953924062635736,1.0,1.0,1.0
attn,hcpddti,11.0,gold,0.122042558158762,-0.07065327946025546,1.0,1.0,1.0
mr,hcpddti,1.0,gold,0.3438529486345951,0.11735252192460277,1.0,1.0,1.0
age,hcpddti,47.0,gold,0.744255494329366,0.5527928933787609,1.0,1.0,1.0
mr,hcpddti,46.0,gold,0.3751642044732452,0.1378506747461471,1.0,1.0,1.0
age,hcpddti,16.0,gold,0.7250031649351301,0.525054376000804,1.0,1.0,1.0
mr,hcpddti,83.0,gold,0.34046006898719433,0.11423804488331446,1.0,1.0,1.0
age,hcpddti,53.0,gold,0.7363628612622932,0.5419688434730534,1.0,1.0,1.0
age,hcpddti,59.0,gold,0.7383013775890064,0.5447324119843666,1.0,1.0,1.0
age,hcpddti,26.0,gold,0.7355515171900951,0.5403341821052168,1.0,1.0,1.0
age,hcpddti,88.0,gold,0.7331898511008464,0.5368832787730211,1.0,1.0,1.0
attn,hcpddti,7.0,gold,0.13899561692015033,-0.04253718482638669,1.0,1.0,1.0
mr,hcpddti,39.0,gold,0.2867157397867989,0.08174650172807663,1.0,1.0,1.0
attn,hcpddti,38.0,gold,0.13415526133427796,-0.05585036466181048,1.0,1.0,1.0
mr,hcpddti,12.0,gold_minus_site,0.3852396024807914,0.14767548015313092,0.9472382109308368,0.9587548638132296,0.9969280966909061
age,hcpddti,65.0,gold_minus_site,0.7412709537689968,0.5478598326726616,0.9882626934531293,0.9647058823529412,0.9939995850564394
age,hcpddti,70.0,gold_minus_site,0.7373620701246096,0.5424350595669498,0.9877321327512111,0.9695449659620208,0.9939262685630524
mr,hcpddti,11.0,gold_minus_site,0.34710647119847343,0.11876636917401262,0.9139984918803,0.9628470864294094,0.8429217733199197
mr,hcpddti,21.0,gold_minus_site,0.3769318742810886,0.13911685217440983,0.8935793041356203,0.9626893239748799,0.7534303913164423
mr,hcpddti,50.0,gold_minus_site,0.3753644433841857,0.14058140507240247,0.9266715647384531,0.9588631264023935,0.8669027399475157
attn,hcpddti,15.0,gold_minus_site,0.11949718020664478,-0.052370479672343206,0.9458913029512215,0.8822126847877921,0.9667638149505019
mr,hcpddti,26.0,gold_minus_site,0.3929544901128939,0.15394495008227427,0.9461968542617316,0.9530461777260381,0.9959345198922416
age,hcpddti,7.0,gold_minus_site,0.7285978153420071,0.5307162029050102,0.9881998541692965,0.9737302977232924,0.9942883169830989
age,hcpddti,92.0,gold_minus_site,0.7298630611542682,0.532489981028303,0.9866634675641597,0.9675810473815462,0.9935532455276695
age,hcpddti,86.0,gold_minus_site,0.736303303450405,0.541457921778413,0.9848695053401136,0.9679199724042773,0.992559836510145
mr,hcpddti,84.0,gold_minus_site,0.3660838013086566,0.12896236244902226,0.8235957816324149,0.9661016949152542,0.7624051193609549
attn,hcpddti,10.0,gold_minus_site,0.005797424655678964,-0.12417376794036383,0.949709760197303,0.868547832071576,0.9754537602195523
mr,hcpddti,94.0,gold_minus_site,0.35158255813755146,0.12328339551321899,0.9183652149153441,0.9623464130003964,0.8556096094807125
attn,hcpddti,83.0,gold_minus_site,0.09964161372827496,-0.047294983865007634,0.9538374788452497,0.8551832696199685,0.9723281833346581
attn,hcpddti,5.0,gold_minus_site,0.05975053757558657,-0.09411225568736259,0.9387787189471795,0.8879697471047033,0.9446818668856315
age,hcpddti,22.0,gold_minus_site,0.7343119510995475,0.5388370027368187,0.9891237833485185,0.9756534192624419,0.9950928490624489
mr,hcpddti,34.0,gold_minus_site,0.39143039571778176,0.15285156499134056,0.873010813067566,0.9619402985074627,0.6267336795997113
age,hcpddti,44.0,gold_minus_site,0.7368899922399045,0.541843339254612,0.9892312242486387,0.9708703374777975,0.9945615674065389
attn,hcpddti,17.0,gold_minus_site,0.06626031375203353,-0.09579399934726252,0.9520778164331242,0.8824206166589967,0.9708399311082176
attn,hcpddti,48.0,gold_minus_site,0.12334459279506899,-0.034686063733581296,0.9447858764881926,0.8663783291600273,0.9631837644115764
mr,hcpddti,66.0,gold_minus_site,0.27727859894051504,0.05929626973440194,0.8258826603576368,0.9586232149395826,0.9320029370242884
age,hcpddti,1.0,gold_minus_site,0.7215626273640463,0.5203151516470726,0.9868959490225225,0.9696441032798325,0.9943099010372748
age,hcpddti,40.0,gold_minus_site,0.7277441043965446,0.5291138872922536,0.98600711368765,0.9642097802976612,0.9932461646445235
attn,hcpddti,86.0,gold_minus_site,0.1051398914801008,-0.07779669142356105,0.951680484937794,0.8880407124681934,0.9742562864027468
age,hcpddti,4.0,gold_minus_site,0.7400804653693785,0.5465998214689903,0.9857182867148012,0.9746746394653535,0.9936547021089033
attn,hcpddti,45.0,gold_minus_site,0.07003092843886925,-0.08173466854475397,0.9375761284920999,0.8693051081454211,0.9457442472899422
age,hcpddti,24.0,gold_minus_site,0.7279206978395082,0.5291363291109812,0.985113316036626,0.9709443099273608,0.9938303759236304
attn,hcpddti,93.0,gold_minus_site,0.10764496774752083,-0.05212582474387606,0.9494090526218391,0.8858294157152451,0.9761658025800636
attn,hcpddti,99.0,gold_minus_site,0.016358682906802924,-0.10032375628067092,0.9345053554060259,0.8808598216327465,0.9243287339342351
attn,hcpddti,90.0,gold_minus_site,0.08982788069826315,-0.07133661080965426,0.9528650976164375,0.8712629652226968,0.9756972353113066
mr,hcpddti,8.0,gold_minus_site,0.29529201779861625,0.0864425105161335,0.9282516185354074,0.9708955223880597,0.995752381284256
mr,hcpddti,53.0,gold_minus_site,0.3773743243998935,0.1391997872922952,0.86327829401313,0.9534973097617218,0.8472270781032205
mr,hcpddti,16.0,gold_minus_site,0.3891404685253393,0.15010129777724235,0.8607513809630783,0.9618147448015123,0.9699470637188885
mr,hcpddti,57.0,gold_minus_site,0.30532521835949866,0.09281678755593537,0.9204010960199892,0.9541955350269438,0.9811286950846199
attn,hcpddti,78.0,gold_minus_site,-0.005056891906033581,-0.1365666900330087,0.955050060842451,0.890738813735692,0.9739330285677865
attn,hcpddti,0.0,gold_minus_site,0.12651592567390577,-0.03629947732912897,0.9480684354466379,0.8748841519925857,0.9692474258694499
mr,hcpddti,47.0,gold_minus_site,0.3998644839063555,0.15967074378868473,0.8821445400161952,0.9510516252390058,0.7872681623826752
attn,hcpddti,64.0,gold_minus_site,0.07012559198272726,-0.06889989695132859,0.9522127644890808,0.8987313598931671,0.9710776255382413
attn,hcpddti,73.0,gold_minus_site,0.035877561773488276,-0.09754844212147273,0.9582894251543195,0.8706322795341098,0.9767278974830607
mr,hcpddti,88.0,gold_minus_site,0.37828869347600663,0.14280164566712106,0.8544630446558652,0.9638043896804005,0.7452834035869521
attn,hcpddti,3.0,gold_minus_site,0.10042690138506187,-0.06519964255777788,0.9497447313541805,0.8737663529951801,0.9697639947926597
age,hcpddti,33.0,gold_minus_site,0.7278873812145229,0.5291901993845721,0.9861356258243311,0.9692360871068095,0.9941441413111498
mr,hcpddti,7.0,gold_minus_site,0.28945689254016826,0.08247393787926338,0.8125202786354,0.9662317728319263,0.5128705081317328
age,hcpddti,61.0,gold_minus_site,0.7298407153897987,0.532112882069486,0.9862556896446459,0.9653695108889683,0.992827990490834
mr,hcpddti,61.0,gold_minus_site,0.37405364697194166,0.1355562601358521,0.822605391854674,0.9579637485537987,0.959596304174128
age,hcpddti,46.0,gold_minus_site,0.7299601844646112,0.5318366171590823,0.9869348139833254,0.9721928898275255,0.994069558824123
mr,hcpddti,27.0,gold_minus_site,0.36754289219994457,0.13503471247884669,0.945325285050255,0.9567002612915267,0.9961801010946197
attn,hcpddti,16.0,gold_minus_site,0.08810081248964617,-0.06912354941704169,0.9511435627017878,0.8853284504463264,0.9666850270696385
mr,hcpddti,36.0,gold_minus_site,0.38615649277665137,0.14830782695223876,0.9251389236192009,0.948509485094851,0.8930611103833108
attn,hcpddti,9.0,gold_minus_site,0.08982768130923625,-0.06656950309575538,0.954141132426666,0.8814919735599622,0.9697818540329822
mr,hcpddti,35.0,gold_minus_site,0.37129760794573885,0.13685661789100623,0.8364717849288232,0.9567164179104478,0.9476790686564518
age,hcpddti,27.0,gold_minus_site,0.7346363914923326,0.5388155529620313,0.9831119329504157,0.9629502572898799,0.9928043125514997
age,hcpddti,36.0,gold_minus_site,0.7295610141925402,0.5318629349112771,0.9888163530691432,0.9695035460992908,0.9946595770926162
age,hcpddti,75.0,gold_minus_site,0.7351808238472192,0.5395837227376729,0.9882173534317756,0.9695143566111308,0.9938396284097157
age,hcpddti,99.0,gold_minus_site,0.7374387529046964,0.5425423612651805,0.9863540199783204,0.9699463327370305,0.992813418026336
age,hcpddti,71.0,gold_minus_site,0.7362689706182896,0.5414288956144565,0.9869720158958266,0.9686832740213523,0.9940605524331162
mr,hcpddti,28.0,gold_minus_site,0.32538450031027094,0.10325101705489648,0.8264234855649731,0.9461240310077519,0.8095973244201993
mr,hcpddti,77.0,gold_minus_site,0.36748890439726034,0.13497713911119624,0.7717501372453921,0.950965250965251,0.7353411137279218
age,hcpddti,20.0,gold_minus_site,0.7223266039665512,0.5212839610636337,0.9878504785260183,0.9683877766069547,0.9944660734250658
age,hcpddti,23.0,gold_minus_site,0.741388162711904,0.5487750727221536,0.9883775959782838,0.9721143663960466,0.9945837331755663
mr,hcpddti,70.0,gold_minus_site,0.3680048873265664,0.13154913895991505,0.8387089267946229,0.9626447515875981,0.8317222323170983
mr,hcpddti,40.0,gold_minus_site,0.3678122816895574,0.13181782257358954,0.8550615712910331,0.96,0.8515906700261949
attn,hcpddti,71.0,gold_minus_site,0.06971645275304864,-0.07502520052635431,0.9417671555362995,0.8769522006625651,0.9403720258837408
age,hcpddti,93.0,gold_minus_site,0.7246262199359917,0.5250504201706108,0.9877297624303067,0.9751155350159971,0.9948277591587986
mr,hcpddti,38.0,gold_minus_site,0.3506439790818257,0.11342401266360436,0.8647015271380624,0.9654275092936803,0.9444383242314951
attn,hcpddti,88.0,gold_minus_site,0.08445567288972171,-0.07500626439900371,0.9389992234069362,0.8860672614962252,0.9434294618128697
attn,hcpddti,40.0,gold_minus_site,0.09383921335120782,-0.05504668595467721,0.9549130682112226,0.887750349324639,0.9728621795279092
mr,hcpddti,80.0,gold_minus_site,0.34081965333181585,0.11437736848616309,0.8602160275668579,0.9641221374045802,0.874372315116826
age,hcpddti,91.0,gold_minus_site,0.7343539351732747,0.5379113167261853,0.9864441664902621,0.9672650475184794,0.9928711894459505
attn,hcpddti,28.0,gold_minus_site,0.1571100868177388,-0.03236439518337075,0.9573743630462939,0.8719961931953366,0.976561404960779
mr,hcpddti,73.0,gold_minus_site,0.3802021116564951,0.144376800688386,0.8684868607093648,0.9541747572815534,0.8662951443458785
mr,hcpddti,24.0,gold_minus_site,0.2620994380446979,0.055643531150870174,0.8386609312823309,0.961609449981543,0.7854780752070872
mr,hcpddti,44.0,gold_minus_site,0.3657083427365389,0.13075008647296338,0.8338542616227061,0.9746284885828198,0.970804087626043
age,hcpddti,37.0,gold_minus_site,0.7258597683443851,0.5265578582574721,0.9879811563273158,0.9699964701729615,0.9943559368701553
attn,hcpddti,98.0,gold_minus_site,0.11843077232157734,-0.041708686702402575,0.9557783774507087,0.868144690781797,0.9749769645630626
attn,hcpddti,52.0,gold_minus_site,0.11276519282097287,-0.05477962831334149,0.9526317748523118,0.8729748767316271,0.9732674495206025
mr,hcpddti,4.0,gold_minus_site,0.3945878344819754,0.15548081410144476,0.9390225539971907,0.9553537646613697,0.9066491159715703
attn,hcpddti,65.0,gold_minus_site,0.04491133372947274,-0.09768226902925758,0.9539119911128878,0.8751680860600628,0.9776367097694576
mr,hcpddti,10.0,gold_minus_site,0.26061536994330864,0.06340441496442728,0.9237849462168133,0.9620649198279233,0.8724469933540386
attn,hcpddti,85.0,gold_minus_site,0.0997682977714007,-0.058729668285854686,0.9508117615007281,0.8725218994928539,0.9746639547127434
attn,hcpddti,31.0,gold_minus_site,0.07337445695770783,-0.08581151118607977,0.9517796971374766,0.8889397755896497,0.971167357279371
age,hcpddti,89.0,gold_minus_site,0.7385033816999913,0.5444509935016055,0.9857749232972824,0.9658886894075404,0.9937932437788728
mr,hcpddti,18.0,gold_minus_site,0.37007621252915696,0.1310349227009705,0.8580100589108689,0.9622857142857143,0.9554154931601635
attn,hcpddti,39.0,gold_minus_site,0.0863131188973833,-0.07285338359635296,0.9331619887678018,0.893312101910828,0.9254628121614289
attn,hcpddti,29.0,gold_minus_site,0.0829664879328351,-0.06868694898445749,0.9535553952788676,0.8739688359303391,0.9727773235564048
attn,hcpddti,41.0,gold_minus_site,0.10163189568549565,-0.05709086921115447,0.9524488389152963,0.8776619845944721,0.972567107485831
attn,hcpddti,34.0,gold_minus_site,-0.038638913347378796,-0.1582683130623299,0.952956454364913,0.8808539944903582,0.9767135934243215
attn,hcpddti,27.0,gold_minus_site,0.12177481110744305,-0.038699916975751814,0.9374823482731907,0.8723751749883341,0.9447304442256031
age,hcpddti,73.0,gold_minus_site,0.7348857555527675,0.5395688530529594,0.9876657799233265,0.9646806992508027,0.9949299665407997
attn,hcpddti,89.0,gold_minus_site,0.09100273091340086,-0.05496779113300243,0.9378362759105783,0.8758765778401122,0.9236982031010852
attn,hcpddti,49.0,gold_minus_site,0.1151271928491618,-0.055828968969845905,0.9591442345049662,0.8851286939942803,0.9769435745957404
mr,hcpddti,15.0,gold_minus_site,0.39630424705765505,0.15681144202365438,0.8992179995956389,0.9513807856865033,0.7648316880532772
mr,hcpddti,71.0,gold_minus_site,0.3727430433689217,0.13541361367006743,0.8427553482810747,0.9572649572649573,0.9624438333612525
age,hcpddti,28.0,gold_minus_site,0.7359296856376488,0.540553051313114,0.9876858722163904,0.9726173541963016,0.994276320963891
mr,hcpddti,64.0,gold_minus_site,0.30447829784916686,0.09203383740059468,0.8199259284617405,0.951332560834299,0.9550836972684399
attn,hcpddti,19.0,gold_minus_site,0.0793478185336775,-0.08370536019424613,0.9549443348909686,0.8820703210307927,0.9771014752564945
mr,hcpddti,17.0,gold_minus_site,0.29052016160235117,0.07709726054892518,0.8702791358385593,0.9683241252302026,0.9421715396016002
age,hcpddti,74.0,gold_minus_site,0.7317692934954627,0.5340394869584575,0.9877149297892989,0.96875,0.9935733672382019
attn,hcpddti,84.0,gold_minus_site,0.10097390349843152,-0.07492546417363188,0.9515285981713796,0.868498750851692,0.9740877521308936
attn,hcpddti,87.0,gold_minus_site,0.10911524638781535,-0.044734879797394766,0.9544517255446382,0.8789794007490637,0.967452719438513
mr,hcpddti,96.0,gold_minus_site,0.36503859356344076,0.13078081100715888,0.9145192429693413,0.9768353528153956,0.7246244050089162
age,hcpddti,5.0,gold_minus_site,0.7352093193106773,0.5400217570886525,0.9878834276215505,0.969449378330373,0.9941582167047401
mr,hcpddti,13.0,gold_minus_site,0.36718424216245527,0.13482350319672576,0.9447089658476907,0.9617691154422788,0.9963187834001038
age,hcpddti,72.0,gold_minus_site,0.7343619366354086,0.5382615213046003,0.9847989496809073,0.9671780235462005,0.992247896995501
mr,hcpddti,25.0,gold_minus_site,0.37524225433955705,0.1405529350512965,0.9103483590297292,0.9494360171139634,0.8945643787191603
age,hcpddti,66.0,gold_minus_site,0.7291942474526484,0.5314306697248627,0.9876564748705672,0.9706288873531445,0.9934479508109694
age,hcpddti,2.0,gold_minus_site,0.7382693339367621,0.5435559377358536,0.989185272158743,0.9731448763250884,0.9939013297152632
age,hcpddti,54.0,gold_minus_site,0.7394706846248653,0.5449228797813799,0.988139191891815,0.9703180212014134,0.9948020267269735
attn,hcpddti,55.0,gold_minus_site,0.0764221869150503,-0.08662675467503589,0.9510757178511899,0.8690147329650092,0.9719136367644647
attn,hcpddti,43.0,gold_minus_site,0.08063277706178215,-0.07009425226382526,0.9582381811629601,0.8781965006729475,0.9764468765397541
attn,hcpddti,54.0,gold_minus_site,0.08375752797737417,-0.06518786767168083,0.9302431155272551,0.8702814001372684,0.945837272224914
mr,hcpddti,48.0,gold_minus_site,0.36760614046981155,0.13501851267073584,0.8610569976656419,0.9601547388781432,0.7347121673054893
mr,hcpddti,63.0,gold_minus_site,0.3656939829962698,0.1260210673123744,0.8836369818526308,0.9500195236235845,0.8559246986923669
mr,hcpddti,32.0,gold_minus_site,0.31705106324967725,0.09377415646083309,0.8293259669589237,0.9670896114195083,0.8389641281102025
age,hcpddti,78.0,gold_minus_site,0.7161602743336586,0.5123791720814844,0.9879719171814142,0.9711673699015471,0.9936245307203705
mr,hcpddti,33.0,gold_minus_site,0.3483843968721304,0.1209214915691007,0.8140790865622356,0.9551519644180875,0.527462421240235
attn,hcpddti,46.0,gold_minus_site,0.08176265842916958,-0.07942475910521418,0.95221712295448,0.8821879382889201,0.9684810989271107
age,hcpddti,67.0,gold_minus_site,0.7204126744455361,0.5184870275795295,0.9866173044995147,0.9712885154061625,0.9937413807647439
attn,hcpddti,14.0,gold_minus_site,0.06970661061911135,-0.09726521101135299,0.95619789133395,0.8711070697885883,0.979209830328481
age,hcpddti,11.0,gold_minus_site,0.7333265569550024,0.536887596089582,0.9877005205383983,0.9691011235955056,0.9933475350236034
attn,hcpddti,69.0,gold_minus_site,0.09447923135435056,-0.07309678844699108,0.9528114135222467,0.8671465968586387,0.9691988149878703
age,hcpddti,30.0,gold_minus_site,0.7347515177247492,0.5391134734089751,0.9855964796877934,0.9749293785310734,0.9930795943594455
age,hcpddti,8.0,gold_minus_site,0.729027856876196,0.5309163806358622,0.9888221162682173,0.9730312837108953,0.9943031367252939
mr,hcpddti,97.0,gold_minus_site,0.3622453309606998,0.12717031165702253,0.8385643448130317,0.9544592030360531,0.8547694140273696
attn,hcpddti,82.0,gold_minus_site,0.08328648787258483,-0.0735185513596448,0.9578289994111355,0.8852186311787072,0.9681194757934001
age,hcpddti,15.0,gold_minus_site,0.7275781416304622,0.529184065254221,0.9881688442508213,0.9686274509803922,0.9937920135316487
attn,hcpddti,79.0,gold_minus_site,0.10557657050296212,-0.051503654854280656,0.9507409719860174,0.8753964657906661,0.9754318548340313
age,hcpddti,94.0,gold_minus_site,0.7365183174876058,0.5413697201591575,0.9855492149970583,0.9664570230607966,0.9936216603668805
mr,hcpddti,52.0,gold_minus_site,0.40537812899939896,0.16431364068476917,0.9476038653235923,0.9519306540583137,0.994189708180591
attn,hcpddti,13.0,gold_minus_site,0.10432268882641518,-0.05240610998145789,0.9512214363292802,0.8803124282104295,0.9778881022856808
mr,hcpddti,3.0,gold_minus_site,0.35293354132331395,0.12404688998386892,0.7841682751776842,0.9481825212683681,0.8094773262268781
age,hcpddti,19.0,gold_minus_site,0.7378380971127969,0.5427604912511277,0.9884755257551338,0.965772759350741,0.9941350641619587
attn,hcpddti,32.0,gold_minus_site,0.06637121635549065,-0.09266024149122831,0.9559210092716517,0.8803838951310862,0.9738779358479926
attn,hcpddti,53.0,gold_minus_site,0.07517981528282143,-0.09516342158589763,0.9568822598677222,0.8695751484696208,0.9754416944924221
age,hcpddti,81.0,gold_minus_site,0.7327689309119381,0.5354325483955481,0.9868129051220949,0.966454802259887,0.993405885444082
attn,hcpddti,80.0,gold_minus_site,0.14526780519346771,-0.022675410952400554,0.9544673153251189,0.8789413118527043,0.977912979854221
mr,hcpddti,67.0,gold_minus_site,0.3523156700073577,0.12325527180656581,0.8403321975391622,0.9623085983510011,0.9689922481619986
attn,hcpddti,23.0,gold_minus_site,0.10397625338242465,-0.04195950292834505,0.9499902642134814,0.8918357933579336,0.9648594268555158
mr,hcpddti,37.0,gold_minus_site,0.343724843662237,0.1160705292049371,0.8491532638716301,0.9578010065814944,0.8428009571739407
attn,hcpddti,75.0,gold_minus_site,0.11677048923197744,-0.053815015125486365,0.954306686841417,0.880558789289872,0.9745051611549465
attn,hcpddti,22.0,gold_minus_site,0.1045578318895984,-0.06306785140220517,0.9561891614307639,0.8893596986817326,0.9747979348629578
attn,hcpddti,81.0,gold_minus_site,0.06821935357668223,-0.10586155530572383,0.9448264383351327,0.8659055294381016,0.9724029935704032
mr,hcpddti,89.0,gold_minus_site,0.38946025156128733,0.15124259658792882,0.9314621407461933,0.9591121495327103,0.9107229243983008
mr,hcpddti,58.0,gold_minus_site,0.356579025710388,0.12577495618628587,0.9105041799036401,0.9469164715066355,0.8662491558073926
mr,hcpddti,90.0,gold_minus_site,0.3593451154224119,0.11699580626540551,0.8434182537129862,0.9614209320091673,0.7621966964530328
attn,hcpddti,24.0,gold_minus_site,0.10249685597439552,-0.06448959545470068,0.9567019200336332,0.8871660305343512,0.9716751213943271
