pheno,dataset,seed,leakage_type,r,q2,r_yp
mr,hbn,5.0,leak_covars,0.24066223567678346,0.034269519194369824,0.9936534805126048
mr,hcpd,84.0,leak_covars,0.22876758932505106,0.0028790313219791974,0.9941161167568313
mr,hbn,88.0,leak_covars,0.2461730334488912,0.03922957832842677,0.9953005897018495
age,abcd,40.0,leak_covars,0.08337245498449301,-0.0012833028160821325,0.9996839023827554
attn,pnc,33.0,leak_covars,0.03241618749799373,-0.17571824506006584,0.9878618811209606
mr,pnc,97.0,leak_covars,0.2441588206093978,0.027104774239897433,0.9983641770199232
mr,abcd,86.0,leak_covars,0.0726636054243769,0.003877211817078674,0.9997652061137179
mr,pnc,55.0,leak_covars,0.26625218475243384,0.04510242485198357,0.9980253487836003
attn,pnc,31.0,leak_covars,-0.03807008848501365,-0.2183530350905898,0.9893147738840047
attn,hbn,35.0,leak_covars,-0.06721124282088894,-0.27301522686134927,0.9839617802476032
attn,hcpd,68.0,leak_covars,0.006655459854817853,-0.24031490720094983,0.9851988146049413
age,hbn,51.0,leak_covars,0.5022251337847423,0.25169991334693753,0.9998144715218419
mr,hcpd,9.0,leak_covars,0.26641599375699265,0.03360222277961944,0.9945532967520236
mr,hcpd,55.0,leak_covars,0.24126464534041722,0.013051083160905419,0.9939985934269955
mr,abcd,27.0,leak_covars,0.07106947230264413,0.0035306158781860386,0.9997765651998276
age,abcd,72.0,leak_covars,0.08689428106505027,-0.00023056905127938343,0.9996258198398481
age,pnc,48.0,leak_covars,0.3420631396146278,0.1155255343937176,0.999915622632531
mr,abcd,46.0,leak_covars,0.0648116680218415,0.0020382484669287937,0.9998241312924663
age,hcpd,11.0,leak_covars,0.6131721908713108,0.375442381760424,0.9993667635597502
attn,pnc,52.0,leak_covars,0.018507209738799723,-0.18046990623116077,0.992200151592941
attn,hbn,81.0,leak_covars,-0.012984551014633614,-0.22750700842955407,0.9881108450229407
attn,pnc,30.0,leak_covars,0.02585834480698207,-0.19357460131983362,0.9916835194243899
mr,hcpd,42.0,leak_covars,0.22585673837370498,0.00613074025477256,0.9932855950343809
attn,hcpd,46.0,leak_covars,0.044740793497242026,-0.18372023927708536,0.9863868968349748
age,hcpd,59.0,leak_covars,0.6099920240411827,0.3712413136612792,0.9994686071270145
age,hcpd,40.0,leak_covars,0.611785031055115,0.3737959294928487,0.9994920799851346
mr,abcd,85.0,leak_covars,0.07072290898052734,0.003300096738948932,0.999712632671196
attn,pnc,86.0,leak_covars,0.01780247915574612,-0.17528090296788967,0.989075658873894
mr,hbn,29.0,leak_covars,0.2407278298642983,0.0354833504494404,0.9942415433189364
age,abcd,19.0,leak_covars,0.06658194039444876,-0.0068147710767347824,0.9996531774674771
mr,abcd,19.0,leak_covars,0.0731186686334533,0.003924817082670118,0.9997002443305134
mr,pnc,90.0,leak_covars,0.253312743175402,0.03402437698433447,0.9979906270648007
mr,pnc,37.0,leak_covars,0.2613486199182891,0.04066622077815496,0.9984200425776383
mr,abcd,39.0,leak_covars,0.07225368262856745,0.0037774008635360623,0.9997420079580968
age,abcd,34.0,leak_covars,0.09477782946339482,0.0022266959803604047,0.999476583962199
age,hcpd,49.0,leak_covars,0.6096051302024594,0.37132633809713667,0.9993349603631235
attn,hcpd,83.0,leak_covars,0.017755979316770955,-0.22352770757386398,0.9894857698947861
age,abcd,71.0,leak_covars,0.08679157428127604,-0.0004941075797935124,0.999460349200986
mr,hcpd,89.0,leak_covars,0.24343038971350417,0.016662862084092067,0.9921189962388417
mr,hcpd,1.0,leak_covars,0.24967086180091033,0.02073651930842768,0.9922976288113083
attn,hcpd,55.0,leak_covars,0.011412940767310678,-0.2562870199414162,0.9861366323704761
mr,abcd,51.0,leak_covars,0.07341498353561897,0.004075284026903381,0.9997610720351805
age,hbn,70.0,leak_covars,0.4996839650470358,0.24895895875706764,0.9998815915340368
mr,hbn,48.0,leak_covars,0.21858705734734557,0.015636334955703934,0.9954363998172828
attn,hbn,97.0,leak_covars,-0.062349151495066264,-0.27599261004685993,0.9920614718918697
age,hcpd,97.0,leak_covars,0.6049326908566061,0.36489222091983553,0.9995748475608224
mr,pnc,21.0,leak_covars,0.26074679252591765,0.03966891355285518,0.998278881748778
mr,pnc,45.0,leak_covars,0.25350049802922264,0.034878236878070124,0.998046407577193
mr,hbn,57.0,leak_covars,0.23946812981125268,0.034009966022987226,0.9945598579774177
attn,hbn,25.0,leak_covars,-0.050131702849761206,-0.2579353872702639,0.9877846932760035
mr,hcpd,24.0,leak_covars,0.2650603955004608,0.03626108044931031,0.9932688697608829
attn,abcd,34.0,leak_covars,0.03709609321836693,-0.0042561710421797905,0.9981357585873799
age,pnc,52.0,leak_covars,0.3452141854324602,0.11792250969533269,0.9999338496912876
attn,abcd,25.0,leak_covars,0.030582812504879018,-0.005746560120437838,0.9986471949786004
mr,abcd,73.0,leak_covars,0.0720301153716516,0.0037172482848315536,0.9997013720578654
attn,abcd,55.0,leak_covars,0.03884957337705357,-0.003735609932212558,0.9985943870391468
attn,hbn,52.0,leak_covars,-0.06859479382878546,-0.26738238184718566,0.9891576549390065
attn,hcpd,75.0,leak_covars,0.05821495395767707,-0.18121365171079118,0.9855282575000629
mr,hbn,86.0,leak_covars,0.24458521993106466,0.038743219113755445,0.9953411101208648
age,hbn,76.0,leak_covars,0.49571788502223757,0.24477859494923793,0.999784696060531
attn,pnc,49.0,leak_covars,0.0055280876830840564,-0.19581649064727014,0.9903939320304017
age,hbn,81.0,leak_covars,0.4999542318979238,0.24926584574901745,0.9998346915324857
attn,hbn,5.0,leak_covars,-0.07713089533337494,-0.27460374792588493,0.988562332518235
age,abcd,46.0,leak_covars,0.08395729446539109,-0.0011185215427005346,0.9995032471907028
mr,hbn,43.0,leak_covars,0.24356650439042618,0.036274212452670596,0.9948765548013655
attn,hcpd,93.0,leak_covars,-0.028017266751260834,-0.24249624824452543,0.9819839149102261
mr,hcpd,95.0,leak_covars,0.23325890808191915,0.008889110729324967,0.9938364213021672
age,hbn,49.0,leak_covars,0.4989309396944991,0.2483354537125303,0.9997392175469911
age,hbn,35.0,leak_covars,0.49900690304310885,0.24834372880973854,0.9998417346181996
attn,abcd,96.0,leak_covars,0.028751947164970034,-0.006523002562785596,0.998530062871429
mr,abcd,44.0,leak_covars,0.06749949875112467,0.0026415844466592953,0.9997858970918015
mr,abcd,6.0,leak_covars,0.07179438098492114,0.003559897915991317,0.9997881995968476
age,hbn,25.0,leak_covars,0.5015062414883119,0.2508910868238199,0.9998793048908843
attn,hcpd,25.0,leak_covars,0.03515999821806824,-0.1921333793586244,0.989071172770079
attn,pnc,45.0,leak_covars,0.008308956007324446,-0.19626058339879027,0.9905752110441042
mr,abcd,9.0,leak_covars,0.07164452636550013,0.003609702635322898,0.999749871330261
mr,pnc,19.0,leak_covars,0.2557874780112412,0.03652717836963082,0.9985380139639206
age,hcpd,44.0,leak_covars,0.6083850147117509,0.36926563210470786,0.9997315066501548
age,hbn,22.0,leak_covars,0.49830811838060096,0.24746843740153412,0.999902044848588
age,hbn,3.0,leak_covars,0.5006178993668717,0.2500306911824196,0.9998594721400144
attn,hcpd,24.0,leak_covars,-0.015678468522179273,-0.2530758011655434,0.9859471094408321
mr,pnc,64.0,leak_covars,0.2665975525809238,0.04728327322343073,0.998249210342044
age,abcd,24.0,leak_covars,0.07667755177761755,-0.0040841510065445785,0.9996974067755418
age,hcpd,5.0,leak_covars,0.6064723064274823,0.3669969538425528,0.9996647810247232
age,abcd,52.0,leak_covars,0.0842165414611169,-0.0007770594256681917,0.9994093299750145
mr,hbn,6.0,leak_covars,0.2484518483165715,0.04146014083518468,0.9940977447749916
attn,pnc,78.0,leak_covars,0.02471030021154809,-0.17712529176826197,0.9895349013435761
mr,hbn,2.0,leak_covars,0.22462516101066923,0.01962153863483118,0.994496551117344
mr,pnc,32.0,leak_covars,0.26752507545920784,0.045845715466036996,0.9981957117784229
age,pnc,80.0,leak_covars,0.3469677231081368,0.11932409642798703,0.999865210490186
attn,abcd,18.0,leak_covars,0.0330330740537191,-0.005188476870551906,0.9981498056311154
mr,abcd,88.0,leak_covars,0.07335125965766905,0.004047457026321699,0.9997098407753255
age,hcpd,26.0,leak_covars,0.6096537523394335,0.3703428727219681,0.9992679919018113
age,abcd,28.0,leak_covars,0.08139391101110603,-0.0025424872831181222,0.9995135623165458
attn,hbn,54.0,leak_covars,-0.05346874263771693,-0.27520320466767956,0.988854062790078
attn,pnc,35.0,leak_covars,0.02303300944009102,-0.1877468085035745,0.9878666530179906
mr,hbn,76.0,leak_covars,0.23279608822502226,0.028739012989820067,0.9943758856830549
age,hcpd,93.0,leak_covars,0.6133355992009946,0.37570893764248847,0.9989716063661567
attn,hcpd,47.0,leak_covars,0.019454224259093426,-0.20732956061970276,0.9854599581487418
attn,abcd,56.0,leak_covars,0.03479617829054461,-0.004855102087316432,0.9977698641418992
mr,abcd,23.0,leak_covars,0.0707291823445903,0.0033791426978888595,0.9996847340936414
attn,hcpd,74.0,leak_covars,0.0420002015843253,-0.20747295082049688,0.9884902659944093
mr,hbn,55.0,leak_covars,0.23850164319907252,0.03353142774030138,0.9948387664205318
mr,pnc,77.0,leak_covars,0.257352415624027,0.036731487661288975,0.9981074033626607
age,hbn,92.0,leak_covars,0.4988409217288914,0.24820308420474402,0.9997607421630935
attn,abcd,59.0,leak_covars,0.03722523274800483,-0.004248255588359173,0.9983450639068346
attn,hbn,88.0,leak_covars,-0.030102609479120766,-0.2439852545313319,0.9880944871490126
mr,hcpd,6.0,leak_covars,0.24094516283322787,0.015744313754037953,0.9938306280347039
age,hcpd,94.0,leak_covars,0.6120096322094989,0.37379931615397743,0.9986972145595902
attn,hcpd,92.0,leak_covars,0.007729637243797807,-0.22921993712946276,0.9862279386435168
age,hbn,96.0,leak_covars,0.4956148587426379,0.24478780796276622,0.9998623433004209
mr,hcpd,8.0,leak_covars,0.2543598014965886,0.02778217275382422,0.9934079599037527
attn,abcd,48.0,leak_covars,0.026983883678818554,-0.006223342364988449,0.9985185233841328
age,hbn,4.0,leak_covars,0.4996924502838165,0.24902335365793027,0.9998621422284804
attn,hcpd,80.0,leak_covars,0.009197096683062098,-0.23855442026379947,0.9893106660069741
attn,pnc,3.0,leak_covars,0.057130193659495086,-0.15613653494408286,0.9901078191902516
mr,pnc,75.0,leak_covars,0.26227135041742583,0.04211911755078257,0.9982774972983115
age,pnc,69.0,leak_covars,0.34173285757964106,0.11524847624431822,0.999850784010556
attn,abcd,10.0,leak_covars,0.029089192510659993,-0.006122910912213175,0.9982225606023303
age,abcd,10.0,leak_covars,0.07668566786815822,-0.003709949792560785,0.9996486664401519
age,abcd,50.0,leak_covars,0.07557700283890431,-0.003596308601886866,0.9997528510906131
age,hbn,10.0,leak_covars,0.4990988343449259,0.2483485759994808,0.9998065129459903
age,pnc,29.0,leak_covars,0.34336052835216907,0.11657683187044876,0.9998405307682251
age,pnc,43.0,leak_covars,0.3437444684393612,0.11693846867852442,0.9999134265833468
attn,hbn,33.0,leak_covars,-0.0691230884248145,-0.283942687559686,0.9901706748332141
attn,abcd,31.0,leak_covars,0.038477105802046246,-0.004939082666175931,0.9979239697777884
age,hbn,97.0,leak_covars,0.4998737195911768,0.24924516760847515,0.9998215787999334
attn,hbn,90.0,leak_covars,-0.005437318636746323,-0.21213166860469768,0.9886192472659522
mr,pnc,22.0,leak_covars,0.2554170796706976,0.036807238553493105,0.9980951543871865
age,pnc,46.0,leak_covars,0.3415366985481811,0.11513593998693838,0.9998224016057672
attn,abcd,45.0,leak_covars,0.044093048323882326,-0.0043005846785666435,0.9945806423373116
mr,abcd,68.0,leak_covars,0.07428046764441207,0.0042435064493296926,0.9997189221999343
attn,pnc,54.0,leak_covars,0.021961774671433877,-0.18668142203532145,0.9898592603644368
mr,hcpd,85.0,leak_covars,0.256005556518407,0.02842301119327839,0.9944502846065483
mr,hcpd,73.0,leak_covars,0.2503488188732909,0.021194527509669103,0.9943083865384905
age,hcpd,42.0,leak_covars,0.6129824119522093,0.37518638270602933,0.9995612903194748
attn,hcpd,30.0,leak_covars,0.002215638000235495,-0.2547901326072948,0.98630987162331
age,abcd,17.0,leak_covars,0.056018107096998074,-0.01102181621804621,0.9996374938340536
age,hbn,29.0,leak_covars,0.49513276018974867,0.24420932935408002,0.9998382798532981
age,hbn,44.0,leak_covars,0.49836685613141557,0.2477049811925618,0.99975428385212
attn,abcd,17.0,leak_covars,0.041831927916516236,-0.004174271573194055,0.9981464270831694
attn,hcpd,4.0,leak_covars,0.013166462755613706,-0.2263324653409613,0.9863166195544886
attn,pnc,16.0,leak_covars,0.01894858037102036,-0.2095194809203802,0.9910429618179338
mr,hcpd,33.0,leak_covars,0.25290667032558656,0.02440035128905671,0.9931328877117883
attn,hcpd,91.0,leak_covars,0.028401275338649834,-0.219127518563067,0.9876585904416099
age,hbn,43.0,leak_covars,0.4965587613186577,0.24567011859503673,0.9998108999931349
attn,hcpd,51.0,leak_covars,0.03710481227045619,-0.21152839451317829,0.986527467358988
age,hbn,38.0,leak_covars,0.50100780902962,0.2504772909859587,0.9998747823980634
mr,pnc,61.0,leak_covars,0.26266737364182957,0.044005086152420825,0.998542628397687
attn,hbn,24.0,leak_covars,-0.03536627394171789,-0.2534050656572737,0.9869654299301992
age,hcpd,29.0,leak_covars,0.6092501698567733,0.3706850261200668,0.9995821948504092
age,hbn,18.0,leak_covars,0.5017975400051065,0.2512224368596563,0.9996704461526287
attn,pnc,70.0,leak_covars,0.03141463034450236,-0.18485585209469013,0.9893439971168415
attn,hbn,87.0,leak_covars,-0.08228043715427942,-0.2843565022861192,0.9918271540596818
attn,abcd,80.0,leak_covars,0.03595476441292833,-0.004621201082615434,0.9989706557510294
age,abcd,7.0,leak_covars,0.06887843515014268,-0.005922583820989313,0.9993143119454011
attn,hbn,86.0,leak_covars,-0.04539361721726836,-0.27649256051072046,0.9917369672730632
mr,abcd,78.0,leak_covars,0.07093493348158324,0.0034471934300804863,0.9996832366183401
mr,hcpd,48.0,leak_covars,0.2539570327525981,0.027836525353386765,0.9938945220396777
age,pnc,82.0,leak_covars,0.3414921412739045,0.11512086926105225,0.9997997974108467
mr,hbn,82.0,leak_covars,0.22772513893105287,0.025264463717972085,0.994249504905234
age,hcpd,24.0,leak_covars,0.6151114414319678,0.37814814253151474,0.9995673208109338
age,abcd,48.0,leak_covars,0.08505286832400344,-0.0006239475939013861,0.999392512796768
age,hcpd,99.0,leak_covars,0.6151785361718443,0.37783085031504515,0.9998101281710348
age,pnc,65.0,leak_covars,0.344465391800032,0.11750391041843777,0.999953424483181
mr,hbn,27.0,leak_covars,0.23404533563269492,0.029907100345644144,0.9949076458892447
age,hbn,39.0,leak_covars,0.49694696843374186,0.24596883559411897,0.9997392955095877
age,abcd,73.0,leak_covars,0.07739274126381156,-0.00342080701655334,0.9994557159946339
attn,hcpd,54.0,leak_covars,0.02588357316035477,-0.21350555297386098,0.9881466020082424
mr,pnc,82.0,leak_covars,0.25019636441855075,0.03328949815836102,0.9983086873482223
attn,pnc,2.0,leak_covars,0.03190417063962786,-0.16965885686397186,0.9911274236291059
attn,hcpd,63.0,leak_covars,-0.03184187886658573,-0.2769939977284537,0.9868461260434709
attn,hbn,71.0,leak_covars,-0.0023012931396933366,-0.21805137095883542,0.9850960908802174
age,pnc,37.0,leak_covars,0.34502379400891464,0.11784999790667994,0.9999407364259685
mr,abcd,89.0,leak_covars,0.07113521331707903,0.0034995198564208296,0.9997715187585757
attn,abcd,62.0,leak_covars,0.031086496859732603,-0.0053305744287732715,0.9990555652452843
attn,hcpd,97.0,leak_covars,0.045153217280197236,-0.19059664561530854,0.9867509954740004
mr,hcpd,77.0,leak_covars,0.261849127351171,0.03179878581655737,0.994380988606677
age,hcpd,20.0,leak_covars,0.6070573765122773,0.3675676332299531,0.9995915452156283
mr,hcpd,64.0,leak_covars,0.2673940182390728,0.03577023892874209,0.9954320494745287
age,hcpd,30.0,leak_covars,0.6135440583042895,0.37607738827440473,0.9997479052502127
attn,hbn,46.0,leak_covars,-0.049877401119317356,-0.2574786845301631,0.9903464521271109
attn,hcpd,37.0,leak_covars,0.018088205866072005,-0.24622920154765615,0.9895619254372431
mr,hbn,34.0,leak_covars,0.2144960604716979,0.015204984485868378,0.9949881605463619
mr,hbn,30.0,leak_covars,0.21473782128746094,0.014238652556702203,0.9951696922162151
age,hcpd,55.0,leak_covars,0.6132862193793037,0.3756137756080744,0.9993576552715138
mr,hbn,12.0,leak_covars,0.2349357922053449,0.030909533577750947,0.9949626922168301
age,hcpd,84.0,leak_covars,0.6144074267294178,0.3771282071641594,0.9996429013272812
attn,hcpd,76.0,leak_covars,0.050513741465317556,-0.1947337116609773,0.985454959910505
mr,abcd,83.0,leak_covars,0.06768079534865931,0.0026912445453826095,0.9997467003799569
mr,hcpd,11.0,leak_covars,0.2609668005739095,0.03212109521548012,0.9947837062310351
age,pnc,49.0,leak_covars,0.34634253555350514,0.11889664242261466,0.9999050820440553
attn,pnc,76.0,leak_covars,-0.0008188658960494457,-0.19378053076556268,0.9917869875420027
mr,pnc,81.0,leak_covars,0.2727218234053822,0.05205991874411042,0.9976564131840294
mr,hcpd,82.0,leak_covars,0.2538272039518896,0.02468632291399031,0.992782519063874
mr,pnc,1.0,leak_covars,0.2688550253763017,0.04811306761821965,0.9981887772835187
mr,hbn,18.0,leak_covars,0.2519553289672997,0.04456082107632986,0.994812227980629
age,pnc,33.0,leak_covars,0.34321814644931886,0.11636434317301336,0.9998877885880684
attn,abcd,42.0,leak_covars,0.029961699235297918,-0.005603696793592627,0.9983911407139611
attn,pnc,18.0,leak_covars,0.0023604226008913536,-0.20323585189231075,0.9899032504613522
mr,hcpd,88.0,leak_covars,0.21994398605105916,-0.0035735681801558616,0.9925100145109133
mr,abcd,71.0,leak_covars,0.06900904254132,0.003019616414481785,0.9997999460294196
mr,hbn,46.0,leak_covars,0.25443320258621593,0.046108389911932335,0.9947105068016608
age,abcd,56.0,leak_covars,0.07886658247421854,-0.0035087167877916325,0.9996510443937031
mr,hcpd,10.0,leak_covars,0.2540347365624902,0.02762042096907591,0.9929178337879434
mr,pnc,59.0,leak_covars,0.24355859755112036,0.024521179069265764,0.9984905673399529
age,abcd,42.0,leak_covars,0.08892461690616218,0.00027497766519291034,0.9995258269088412
mr,hcpd,31.0,leak_covars,0.24046511875000967,0.011001297475960126,0.9937202533387433
age,pnc,23.0,leak_covars,0.3425328229405704,0.11591053851809452,0.9998936049168254
age,hbn,56.0,leak_covars,0.5007190553632931,0.25004338199080256,0.9998276661323989
mr,pnc,99.0,leak_covars,0.24412783275528868,0.025957991562475802,0.9983928325397949
attn,abcd,52.0,leak_covars,0.02489942863902881,-0.007361974652757564,0.9984692788983605
age,hcpd,66.0,leak_covars,0.6084163341779334,0.36908962178814586,0.9992429615648016
attn,hbn,72.0,leak_covars,-0.04988224795692082,-0.2632820652742347,0.9880931223429378
age,abcd,27.0,leak_covars,0.0796782242856757,-0.0030458714428229783,0.9996625632462418
age,pnc,79.0,leak_covars,0.34477220933642305,0.11771327997627301,0.9998434901828582
mr,hbn,52.0,leak_covars,0.24778424987856923,0.03947660363326466,0.9938100650984552
attn,abcd,9.0,leak_covars,0.03169271324138046,-0.004872475524033915,0.998521875424794
attn,pnc,25.0,leak_covars,0.024490480695763227,-0.18442842787866587,0.9891131661571947
mr,hcpd,50.0,leak_covars,0.2547515980022026,0.023063225693681022,0.9939946060526506
mr,hcpd,16.0,leak_covars,0.2462762789135214,0.014074359505521383,0.994714284663257
attn,pnc,50.0,leak_covars,0.011684784666791188,-0.19401377310329004,0.9896797854545144
attn,hbn,2.0,leak_covars,-0.027158991546722876,-0.24601431590246614,0.9897863879963412
age,abcd,64.0,leak_covars,0.0843407617008196,-0.0009585009907322473,0.999282173333228
mr,hcpd,40.0,leak_covars,0.24166624628132616,0.017799662724601206,0.9942009519937421
age,pnc,51.0,leak_covars,0.3472303117236929,0.11950375606400143,0.9998609140017762
attn,hcpd,6.0,leak_covars,0.012000611645271993,-0.22408575229681382,0.9891269322293739
attn,pnc,66.0,leak_covars,0.040540811288223726,-0.1649492115784703,0.9855526627810685
age,hbn,87.0,leak_covars,0.5003870940455067,0.24966992313125325,0.9997912400764474
mr,hcpd,52.0,leak_covars,0.24653620887156408,0.018694532440552636,0.9942998157823423
mr,hcpd,63.0,leak_covars,0.2484278161681499,0.01764953545964154,0.9958711026484587
attn,hbn,22.0,leak_covars,-0.048828043210390346,-0.27134419671641896,0.9873515924005285
age,pnc,22.0,leak_covars,0.3480592167518065,0.1200272195795068,0.9998382933263155
mr,pnc,89.0,leak_covars,0.27903812532511485,0.05721003400400637,0.9982890111252684
age,pnc,31.0,leak_covars,0.33834892388567306,0.1127857235533023,0.9998513034938786
mr,abcd,56.0,leak_covars,0.07049748175812531,0.003364089113035207,0.9997590524493197
mr,hcpd,99.0,leak_covars,0.23102184417671334,0.007862258137199207,0.9926312649286507
age,abcd,57.0,leak_covars,0.07574709333885107,-0.004340795181582369,0.9995016871531232
age,hcpd,96.0,leak_covars,0.6104977573370968,0.37193347541155053,0.9995690084996528
attn,pnc,80.0,leak_covars,-0.005881481673375236,-0.19014100497377062,0.9899009133040003
mr,pnc,9.0,leak_covars,0.26055164349170734,0.040434596788173516,0.9983834173885291
mr,hcpd,36.0,leak_covars,0.2651936283114205,0.035925159026734654,0.9930709173731923
attn,abcd,65.0,leak_covars,0.03585658951191987,-0.004980283294071963,0.9983412872663155
mr,pnc,23.0,leak_covars,0.27157321856086286,0.05123332077266218,0.9982835393811809
attn,abcd,78.0,leak_covars,0.03578507345845819,-0.0049273372284655,0.9981626767323628
age,pnc,34.0,leak_covars,0.3463148997505637,0.11879077720801012,0.9998520581113339
attn,pnc,98.0,leak_covars,0.009211971098585304,-0.18819563410977502,0.9872406100883053
attn,hcpd,45.0,leak_covars,0.010396261133789306,-0.23777563353862785,0.9875328384539066
attn,abcd,53.0,leak_covars,0.03110677411622548,-0.00566510682044763,0.9974393078837446
attn,hcpd,57.0,leak_covars,0.0512988818639773,-0.19343540980354934,0.9859731837635617
mr,pnc,42.0,leak_covars,0.25839821346979625,0.04026621648092876,0.9984333981897353
mr,pnc,8.0,leak_covars,0.26550412788607414,0.04211561929091323,0.9984179111245711
age,abcd,16.0,leak_covars,0.08883595473951415,7.954822627220803e-05,0.9995821280032601
mr,hbn,24.0,leak_covars,0.2479035762189201,0.03926595920156628,0.9948774435053059
attn,hbn,59.0,leak_covars,-0.01675810984400653,-0.2066089917906595,0.987627335271405
attn,hcpd,21.0,leak_covars,0.04388852143268785,-0.2085323767618381,0.9867861562727638
age,hcpd,16.0,leak_covars,0.6156763760404376,0.37885776973779284,0.9993845586430573
mr,hbn,22.0,leak_covars,0.24095197406360994,0.034935036950513365,0.9939021882958251
mr,abcd,57.0,leak_covars,0.07209970259220141,0.003757833818391343,0.999766437626451
mr,hcpd,41.0,leak_covars,0.26548600890295915,0.03632634930575107,0.995000733195459
attn,hcpd,28.0,leak_covars,0.034479719452372486,-0.22078651970121177,0.9875350898240043
age,hbn,28.0,leak_covars,0.4975291064348195,0.24682978335673322,0.9997097381777533
age,pnc,85.0,leak_covars,0.33830096684651345,0.11263533339587539,0.9999264166621398
mr,abcd,17.0,leak_covars,0.06151578360445322,0.0010868404023589573,0.9997943859388582
attn,hcpd,82.0,leak_covars,0.05937110366890785,-0.1736024007638728,0.9802932391400411
mr,abcd,2.0,leak_covars,0.0730194841018622,0.003961249137694245,0.9997458187500178
age,hcpd,48.0,leak_covars,0.6104497952361547,0.3722239897438745,0.999744269115304
age,pnc,30.0,leak_covars,0.344099825425207,0.11708652336978076,0.9997504618766829
attn,pnc,36.0,leak_covars,0.022826773896833605,-0.180594936565047,0.989619047466312
mr,pnc,53.0,leak_covars,0.25153951989679324,0.034383843261565294,0.9978842117465597
mr,hbn,65.0,leak_covars,0.23984892341176753,0.03437631604538738,0.9932911850655982
attn,hcpd,40.0,leak_covars,0.0035992564481644395,-0.23416649116905486,0.9834021343097487
attn,pnc,37.0,leak_covars,0.003984755474667702,-0.2169550801567719,0.9900558655955071
attn,abcd,63.0,leak_covars,0.035998642106734986,-0.004066191523113494,0.998559714695268
attn,abcd,43.0,leak_covars,0.032587820081301545,-0.005045588940780776,0.998660657989357
attn,hbn,73.0,leak_covars,-0.028324702930334563,-0.2179467555847978,0.9865972534644651
attn,hcpd,43.0,leak_covars,0.03940965269618779,-0.2016355870083304,0.9791195274958205
mr,pnc,35.0,leak_covars,0.2642279717246423,0.041861414457741275,0.9981402908694524
mr,abcd,24.0,leak_covars,0.07206602260823061,0.0037115357028588702,0.9997277571029632
mr,hbn,63.0,leak_covars,0.23966285141081223,0.03424307227656653,0.9947422601133615
age,pnc,58.0,leak_covars,0.33939719862635326,0.11335792405723066,0.9999328275399045
attn,hbn,92.0,leak_covars,-0.027922706697603165,-0.2271673689564888,0.9859671606093426
age,hbn,30.0,leak_covars,0.4979020632923117,0.24685257364411384,0.9997980823666001
age,pnc,28.0,leak_covars,0.34469614017314704,0.11765533701620734,0.9998577867767873
attn,abcd,81.0,leak_covars,0.04020419773916542,-0.0034326903469914516,0.9978071166328848
mr,abcd,52.0,leak_covars,0.07279009919717362,0.003800306280263066,0.9996901476637959
mr,abcd,65.0,leak_covars,0.071276158588372,0.003542441940662444,0.9997789884983052
age,pnc,40.0,leak_covars,0.3405858673563706,0.11431680785383158,0.9997870689365722
mr,abcd,59.0,leak_covars,0.07211667229130786,0.0037388944715152084,0.9997638113315898
attn,hbn,21.0,leak_covars,-0.031115881997758346,-0.24175362861414373,0.9886804076581169
age,hbn,15.0,leak_covars,0.4980764092283971,0.24730532543572126,0.9996963865201123
attn,pnc,24.0,leak_covars,0.018639188711613516,-0.19379408088134764,0.9904871386405972
attn,hbn,85.0,leak_covars,-0.03949359719396285,-0.25971954520550633,0.9901163858126524
attn,hbn,20.0,leak_covars,-0.02999491183091377,-0.22928969013024836,0.9878964331054393
attn,abcd,21.0,leak_covars,0.037616341610152676,-0.004323422101564889,0.9985576806820907
attn,abcd,75.0,leak_covars,0.034455578646822506,-0.0049717004685227995,0.9982207691235454
attn,hcpd,60.0,leak_covars,0.013929223554256947,-0.23534002575868174,0.9887787794734447
mr,hbn,8.0,leak_covars,0.22405864106036397,0.021584276289975612,0.9933042380457094
age,hbn,1.0,leak_covars,0.49833225617891386,0.24758549411425668,0.9997382328191006
mr,hbn,25.0,leak_covars,0.24382958791700113,0.03708077990188319,0.993404539644159
age,pnc,11.0,leak_covars,0.34447204698088213,0.11746445399703997,0.9999419880165765
mr,pnc,6.0,leak_covars,0.25098363928147666,0.03241980996369098,0.9983638744155421
attn,abcd,1.0,leak_covars,0.030959657005789468,-0.008184937277812887,0.9964834343106108
attn,hbn,98.0,leak_covars,-0.027454559821079694,-0.24471017292508135,0.9866419949775205
age,pnc,45.0,leak_covars,0.34647303157198095,0.11891924009795418,0.9999047357140387
mr,pnc,76.0,leak_covars,0.26341909911713696,0.043201766690232235,0.9982732671821387
age,abcd,29.0,leak_covars,0.09502668469358627,0.0027220085748939082,0.9996073466428917
mr,hcpd,53.0,leak_covars,0.23057617239188227,0.006403585704285675,0.9936513715230806
age,hbn,58.0,leak_covars,0.4993513553089226,0.24867444029204577,0.9998430740855514
age,abcd,2.0,leak_covars,0.08566150912512234,-0.0004564018350401433,0.9997012608366843
mr,hcpd,62.0,leak_covars,0.24128922033314557,0.01721374126538655,0.9932341959389698
attn,pnc,67.0,leak_covars,0.028258202753146174,-0.17192427265669896,0.9896617460428556
age,hbn,31.0,leak_covars,0.4988079096791833,0.24803759041718854,0.9998264450559918
age,abcd,81.0,leak_covars,0.08124602194853145,-0.001750098995948468,0.9994656536733872
