pheno,dataset,seed,leakage_type,r,q2,r_coef,feat_overlap,r_yp,spearman_network_feat
age,abcd,89.0,leak_subj_20,0.20592668642108128,0.017530828082195415,0.6954641030042726,0.718299164768413,,0.9108521544278337
age,hbn,11.0,leak_subj_20,0.8050917488353716,0.6459081254876318,0.933999900440043,0.8671785028790787,,0.9849006949306838
age,abcd,18.0,leak_subj_20,0.2056606249210794,0.02689441619795563,0.697074308047329,0.6961775585696671,,0.936213584847086
attn,hbn,62.0,leak_subj_20,0.24914843275167148,-7.385924878700045e-05,0.783105572398422,0.6184184578978505,,0.8057579911970562
age,hbn,53.0,leak_subj_20,0.8034738488060803,0.6429316635604468,0.934636551421622,0.8698134754472783,,0.98511877935902
age,hbn,9.0,leak_subj_20,0.7946078700516309,0.6296796502986366,0.9292849127113829,0.8602636534839925,,0.9776310567521738
age,pnc,93.0,leak_subj_20,0.700124194985672,0.48900690026277027,0.9096803082644137,0.8524953789279113,,0.9862549154009883
mr,hbn,7.0,leak_subj_20,0.36617180988119186,0.1334390808112924,0.8631013118332284,0.7276736493936052,,0.9758473278522538
age,abcd,87.0,leak_subj_20,0.21071513651131693,0.022823440747372747,0.7027233119072944,0.7015261446084563,,0.869220917579229
attn,pnc,21.0,leak_subj_20,0.2795704459639602,0.026504405118181418,0.7443897561601632,0.616398243045388,,0.562476324567944
attn,pnc,94.0,leak_subj_20,0.2853315150347614,0.031785346875801035,0.7454078828353362,0.6138754045307443,,0.7254392615754426
mr,pnc,92.0,leak_subj_20,0.43321714891472424,0.17501750426127904,0.7747886282499082,0.7068444891796678,,0.9517641971703839
attn,abcd,6.0,leak_subj_20,0.13904648910928044,0.0066745947082383905,0.6740254663258796,0.6602093075038967,,0.8072662991868765
attn,hcpd,53.0,leak_subj_20,0.26718052537576226,0.04307622578621628,0.716730593726983,0.6066132264529058,,0.7179940471989898
mr,abcd,32.0,leak_subj_20,0.16402144445316413,0.02678425336254553,0.8472031249293043,0.740953947368421,,0.8475542756499075
age,hbn,74.0,leak_subj_20,0.8029815225231688,0.642615603430833,0.919072566403607,0.8429782528566163,,0.96958764809299
age,pnc,16.0,leak_subj_20,0.7128593827394129,0.5068289650477036,0.910098901561342,0.8381268436578171,,0.9741499067209837
age,abcd,60.0,leak_subj_20,0.21929332829050796,0.02175879198255848,0.6983395431460899,0.6962119336469423,,0.925829725829726
attn,hbn,43.0,leak_subj_20,0.23880093281552175,-0.00967606939235588,0.7686991192943481,0.6016696481812761,,0.8191330086139387
attn,abcd,0.0,leak_subj_20,0.17548156904938708,0.0041730716865239215,0.6384428345623043,0.6172061698892027,,0.868113432189631
attn,hbn,15.0,leak_subj_20,0.3291322007042894,0.07893440551856679,0.7664763604314111,0.5926960686489723,,0.8307808876280672
age,abcd,82.0,leak_subj_20,0.19881155812648194,0.020948982791191062,0.711023135307049,0.7008012018027041,,0.9217670510365575
mr,hbn,23.0,leak_subj_20,0.36998168005680543,0.13630217584678028,0.8549358010168673,0.7412568306010929,,0.976009236177547
attn,pnc,32.0,leak_subj_20,0.30738227292909787,0.05070922057236993,0.7420451158169145,0.6026315789473684,,0.7511544011544012
mr,abcd,48.0,leak_subj_20,0.1610050523597814,0.025819234500917165,0.8278474219975013,0.7000256607646907,,0.9007270050893905
age,hcpd,79.0,leak_subj_20,0.8173004987127048,0.6579160895640448,0.947269009447763,0.8748062015503876,,0.9644996037736645
age,hbn,27.0,leak_subj_20,0.8022699287395261,0.6414786594274482,0.9252957067276398,0.8681361175560711,,0.9710296564512674
mr,pnc,30.0,leak_subj_20,0.4452315327618799,0.18613952952505808,0.7558137610487201,0.706371911573472,,0.9255217447707789
age,abcd,84.0,leak_subj_20,0.21203785854836285,0.02815741858332621,0.6767064235124245,0.6779333655239015,,0.9277030195894512
mr,hcpd,61.0,leak_subj_20,0.4065799044996836,0.16493515996306063,0.846232919486947,0.7231436590967083,,0.8729030634490991
mr,hbn,77.0,leak_subj_20,0.36467873250666283,0.1323238212514578,0.8655953193394559,0.7372143634385201,,0.9737354812850911
attn,hcpd,66.0,leak_subj_20,0.23005535698196086,-0.020565296679608602,0.7400918418974304,0.5912162162162162,,0.6592467006121701
attn,abcd,83.0,leak_subj_20,0.15460718158068856,0.015135913846777038,0.6550832114350748,0.6323334803705337,,0.866703949052326
mr,pnc,16.0,leak_subj_20,0.4680503503875727,0.20932369743767754,0.7486136681083496,0.688117557638713,,0.9556786210130352
attn,hbn,57.0,leak_subj_20,0.2554459370201565,0.00425859417483454,0.7715989604886963,0.603003003003003,,0.8327259612131704
attn,pnc,6.0,leak_subj_20,0.3003355035177811,0.05579350876523004,0.7583449343502974,0.6143644154254234,,0.7100440165680577
age,pnc,42.0,leak_subj_20,0.7019438043765288,0.4913668152273053,0.9095918864627013,0.8566641846612063,,0.9797250983080197
attn,pnc,23.0,leak_subj_20,0.3077144065437225,0.05266608196006395,0.7318797916010576,0.5941794664510913,,0.8468767475538503
age,hbn,47.0,leak_subj_20,0.8080469958441466,0.650228937584809,0.9268442151147783,0.8390334572490706,,0.9786408832183928
attn,pnc,99.0,leak_subj_20,0.277397555583405,0.028761954545697743,0.7270960026486479,0.6132169081166898,,0.7941484185693924
age,hbn,80.0,leak_subj_20,0.7934536112417956,0.6274535322838308,0.9195189803726784,0.8701550387596899,,0.9795079016404201
age,hcpd,76.0,leak_subj_20,0.8361364533219003,0.6944830883175739,0.8633192117503777,0.8666928824223358,,0.9483728984775237
attn,pnc,22.0,leak_subj_20,0.2936676238765859,0.03976233659110662,0.761825813159429,0.6320638820638821,,0.8588848615494789
mr,pnc,28.0,leak_subj_20,0.43259269959253793,0.17588788688365964,0.7608956877271461,0.7118732138217719,,0.9449625689279906
age,hbn,98.0,leak_subj_20,0.8071965474700068,0.6498193828895924,0.9267925534210828,0.8537789593619446,,0.9782087143394465
attn,pnc,72.0,leak_subj_20,0.30397601083457776,0.05130037054987002,0.7312021129932471,0.6077927215189873,,0.7346393914656171
mr,hbn,49.0,leak_subj_20,0.4027258465974425,0.1588166267137413,0.8603159970819451,0.728995057660626,,0.9686304934509326
attn,hbn,27.0,leak_subj_20,0.2850626425502541,0.02158585722664097,0.7674295633739218,0.6015485407980941,,0.8083770768131564
mr,pnc,96.0,leak_subj_20,0.3931574471521425,0.13021899464693665,0.7588345927161818,0.6878011666243977,,0.9647534188607954
attn,pnc,61.0,leak_subj_20,0.28628906465825343,0.029643115291375532,0.730595939270525,0.6098989898989899,,0.7473887425997917
mr,hbn,32.0,leak_subj_20,0.3582326613917192,0.12826430699904767,0.8633930941971371,0.7324442025040827,,0.9715357703208893
mr,hbn,20.0,leak_subj_20,0.37100177603538714,0.13678708291309516,0.8637214510390467,0.7294493216280926,,0.9629148629148632
mr,hbn,56.0,leak_subj_20,0.3513177840880875,0.12323512586290564,0.8663015469954659,0.7497234513274337,,0.9784436106501192
mr,hcpd,58.0,leak_subj_20,0.4670071415017846,0.2167654365377738,0.8306458072897566,0.6991514528156338,,0.8592301315162503
age,hbn,59.0,leak_subj_20,0.7868514715526416,0.6158715749336697,0.9276376495315151,0.8683910232027386,,0.9693525998644493
attn,pnc,89.0,leak_subj_20,0.27153241777219883,0.03848522960567846,0.7188745646747405,0.6143562320032908,,0.7819090412129847
mr,abcd,5.0,leak_subj_20,0.18257679161838056,0.02429646066287683,0.7220182793103707,0.7145127118644068,,0.8642661368690813
age,abcd,4.0,leak_subj_20,0.2129074667139262,0.019891176070566674,0.6916028938480284,0.7067783701447068,,0.9354786343266835
attn,hcpd,3.0,leak_subj_20,0.21433785924528453,-0.02148132384717072,0.7568289039650182,0.6380991064175467,,0.8135146835991054
age,abcd,91.0,leak_subj_20,0.19031568876035485,0.024479329872126643,0.7166542704511146,0.6651862817665927,,0.9425973711781644
age,abcd,70.0,leak_subj_20,0.2191450606338084,0.023966306254146086,0.6394441367797088,0.6253462603878116,,0.7598174505628548
age,hcpd,21.0,leak_subj_20,0.8321150143500825,0.6827792691314412,0.9018498970772103,0.871244635193133,,0.9539460668369196
age,pnc,19.0,leak_subj_20,0.7154592876617313,0.5090446636535966,0.908897306478911,0.8552188552188552,,0.9837100658426691
attn,hbn,10.0,leak_subj_20,0.26096508065736707,0.011244623116747676,0.7662650665807406,0.597972972972973,,0.7632808414395478
mr,abcd,82.0,leak_subj_20,0.17958829365986795,0.026619837637766097,0.7265623374108606,0.7469186524239935,,0.8371425995769942
mr,abcd,37.0,leak_subj_20,0.18345338972340103,0.02844926677088322,0.726268386490876,0.7580689655172413,,0.8736200325794177
age,abcd,44.0,leak_subj_20,0.19525549696195155,0.011780072450014889,0.6841916832665105,0.6872700515084621,,0.930680567982715
age,pnc,61.0,leak_subj_20,0.7318550897308657,0.532566552247683,0.9126533534730449,0.8370991253644315,,0.9749084548008178
attn,hbn,11.0,leak_subj_20,0.3071667385101973,0.055183275751430116,0.7563852146592345,0.5792079207920792,,0.7498015734730332
attn,hcpd,88.0,leak_subj_20,0.2609681624693478,0.0569484125731452,0.8112263399031235,0.6046974522292994,,0.7347800216397796
attn,abcd,14.0,leak_subj_20,0.13179233678393307,-0.014027588485271858,0.6992332952618181,0.6688681393759963,,0.7741033493344454
age,abcd,98.0,leak_subj_20,0.20333839143474428,0.02761946940397475,0.701808710382216,0.6852754753778645,,0.941520256863523
age,hcpd,73.0,leak_subj_20,0.8453690921145744,0.7115076168548771,0.8571742228975706,0.8601811736904293,,0.9315053667971821
attn,pnc,11.0,leak_subj_20,0.29305525355354006,0.03745447027146376,0.7390652113062265,0.6134540218062127,,0.7984847119545773
attn,abcd,58.0,leak_subj_20,0.14393100096151779,0.008158017399429451,0.6738178335940254,0.624836029733275,,0.7799704179107918
age,pnc,13.0,leak_subj_20,0.7221432503779791,0.5180662097059849,0.9162634068783573,0.8585220943186038,,0.9689518336612866
mr,pnc,62.0,leak_subj_20,0.4489438458721757,0.19088201457723852,0.7740647151907432,0.6880102040816326,,0.925774274578356
mr,pnc,2.0,leak_subj_20,0.4084778976964236,0.14985281657182659,0.7718289675195688,0.7110882428608181,,0.9542552040116885
age,abcd,3.0,leak_subj_20,0.20615794376389313,0.02941077903531475,0.7107194405158349,0.6911292315295281,,0.9508640282838484
age,abcd,67.0,leak_subj_20,0.18792715582991526,0.019192209106580926,0.7076971625515568,0.7019867549668874,,0.9313175427232847
attn,hcpd,17.0,leak_subj_20,0.22579833043573105,0.007954554134105507,0.7277594965253521,0.623766447368421,,0.6975682798493258
mr,abcd,0.0,leak_subj_20,0.18184219420776557,0.021176890999480613,0.7067964312167195,0.7208135235076598,,0.9165884990451755
mr,hbn,28.0,leak_subj_20,0.3761882500360399,0.14047717873741594,0.859880421784107,0.7420346562325322,,0.975829725829726
mr,hcpd,13.0,leak_subj_20,0.4265349016282901,0.18192254870623636,0.8400413795343199,0.7163636363636363,,0.9122246876315021
age,hbn,68.0,leak_subj_20,0.8079104068068895,0.6499621701246698,0.9200219274044183,0.8605455243949289,,0.9705967266770213
attn,hbn,69.0,leak_subj_20,0.27964662220439707,0.029693604599205448,0.7673249146839782,0.602254746835443,,0.8611627195253659
attn,hbn,9.0,leak_subj_20,0.26818491200040945,0.014917124322329722,0.7566052300325115,0.6033074317593146,,0.8548855500227304
attn,hcpd,10.0,leak_subj_20,0.3403122491857314,0.11215335043209218,0.76544013301349,0.6083333333333333,,0.832729043914905
age,abcd,62.0,leak_subj_20,0.18626832519473352,0.017442100231611413,0.6903482784417506,0.6701030927835051,,0.9210455112705799
mr,hcpd,59.0,leak_subj_20,0.4253706678407792,0.18038444146007215,0.8482817554917992,0.717948717948718,,0.9064935064935067
mr,hcpd,49.0,leak_subj_20,0.4404878462180435,0.19385801924350343,0.8441676976711521,0.6989601826020796,,0.8566583690678524
attn,pnc,58.0,leak_subj_20,0.31397287022370646,0.0512478020252527,0.7645433339612421,0.6071428571428571,,0.80209968084915
age,pnc,5.0,leak_subj_20,0.7132866091091734,0.5068075863544492,0.913044400678812,0.8379272326350606,,0.9693886755910881
age,pnc,36.0,leak_subj_20,0.7012743700553935,0.49101889043314106,0.914595445317487,0.8460399703923019,,0.970939461721625
age,hbn,82.0,leak_subj_20,0.8113083490865204,0.6557397601208315,0.9320003033087385,0.8585013313046785,,0.9719821831464185
mr,hcpd,81.0,leak_subj_20,0.43610702793453426,0.1899746862880457,0.8274446414282489,0.7178958225889633,,0.8518344823177437
age,hbn,86.0,leak_subj_20,0.8057455850052203,0.647366482519006,0.9233592511247927,0.8617424242424242,,0.9794906021140732
age,hbn,60.0,leak_subj_20,0.805250288177156,0.646403216856884,0.9195594607788927,0.8603859250851306,,0.9847563739999929
attn,abcd,79.0,leak_subj_20,0.13606887825203015,0.01194111769487205,0.7068297104597157,0.657811080835604,,0.8117761662517589
attn,abcd,93.0,leak_subj_20,0.12300435790805364,0.0045950563316576876,0.6460026832071423,0.6559853513389792,,0.7451560546192589
age,hcpd,62.0,leak_subj_20,0.8263678828107199,0.6768714400523785,0.8934514919387146,0.8696324951644101,,0.9414078008796947
age,hbn,36.0,leak_subj_20,0.8065849139364726,0.6483051540328215,0.9316591799262233,0.8593340815563038,,0.9830074319936504
mr,hbn,89.0,leak_subj_20,0.3785848289387236,0.14257791845298617,0.8613450950514234,0.7428097345132744,,0.9592352092352094
age,hbn,71.0,leak_subj_20,0.8026025478714508,0.6417407300713283,0.9306594462872612,0.870257966616085,,0.9808240436444617
age,hcpd,72.0,leak_subj_20,0.8231877478621435,0.6727034978053318,0.9074910933844307,0.8619761630142253,,0.9411531251615859
attn,abcd,95.0,leak_subj_20,0.16454288113521703,0.006847132365986552,0.6812240245633723,0.6544491057628615,,0.819923512020713
age,hcpd,78.0,leak_subj_20,0.8312405265558712,0.6882819550652097,0.8739583981900813,0.8717847249703206,,0.9606177088023787
age,abcd,21.0,leak_subj_20,0.19362179682633832,0.014531853019202567,0.7148887109626307,0.6877470355731226,,0.9258076749310172
mr,pnc,68.0,leak_subj_20,0.4142866160679237,0.15146557965908203,0.7688973470996525,0.7146590018291089,,0.9339081496446479
age,hcpd,98.0,leak_subj_20,0.84951200052997,0.7211152974947495,0.8689217574672147,0.8752922837100545,,0.9663756403780938
attn,hbn,58.0,leak_subj_20,0.24338974100180197,-0.004327859363810749,0.7823095878465679,0.6017248137985104,,0.7638771190015802
attn,abcd,67.0,leak_subj_20,0.13553033225387787,0.0064614763863095614,0.6927899709715509,0.6706935123042506,,0.8356092722564596
attn,hcpd,0.0,leak_subj_20,0.33678087190352346,0.0795961364727178,0.7338468443369056,0.5940769990128332,,0.7673155743441104
age,hcpd,91.0,leak_subj_20,0.8182083978269705,0.659646344893654,0.9423301516105784,0.8850118953211736,,0.9622253515687895
age,pnc,27.0,leak_subj_20,0.7071030379609394,0.4993201097529052,0.9146224822196499,0.8390762463343109,,0.9732635782151796
attn,hcpd,22.0,leak_subj_20,0.24537215417829566,0.03653616711307872,0.7460050669630889,0.6111659104359835,,0.8548494743359336
age,abcd,63.0,leak_subj_20,0.20683778511588038,0.023035207927491586,0.671208175965657,0.6747330960854092,,0.9180135651922939
mr,pnc,20.0,leak_subj_20,0.4488539056183295,0.1873786310606127,0.7688369297805501,0.7037319116527038,,0.9407265780500375
age,hbn,89.0,leak_subj_20,0.8041886808665872,0.6440482876055067,0.9277667274143374,0.8700906344410876,,0.9865247588869492
attn,pnc,1.0,leak_subj_20,0.26739146850126577,0.01973949862371449,0.7267867749304466,0.6073921971252567,,0.6988725544643598
attn,hcpd,67.0,leak_subj_20,0.3350073027030785,0.08784995103729032,0.6847554847802003,0.5960384153661464,,0.7966590921631211
attn,hbn,26.0,leak_subj_20,0.31533910083806727,0.05945817988519986,0.7730619942153275,0.5969551282051282,,0.7944938571355566
age,hcpd,17.0,leak_subj_20,0.8449635291007525,0.7105972113169079,0.873230677440286,0.8685258964143426,,0.9407944607239502
mr,pnc,87.0,leak_subj_20,0.43869190626676136,0.18570520363837328,0.7718771433150106,0.7074829931972789,,0.9205404334343955
mr,abcd,70.0,leak_subj_20,0.14898578578003552,0.01867144272911836,0.7504975291963388,0.7448593073593074,,0.8981020569053904
age,hbn,79.0,leak_subj_20,0.803995275432587,0.6438293961170954,0.9166457257420216,0.868018362662586,,0.9887614106085338
age,pnc,88.0,leak_subj_20,0.7036263239347178,0.49406404741117593,0.9202058375062181,0.8617766310357537,,0.9616814055978812
age,hcpd,10.0,leak_subj_20,0.8336075339041217,0.691179552711182,0.8867898857889523,0.8611764705882353,,0.9215905643069048
attn,pnc,88.0,leak_subj_20,0.28877929759117676,0.027773169483198745,0.7364183065803144,0.6093940626270842,,0.712136518249733
mr,pnc,15.0,leak_subj_20,0.3935711669465638,0.14733816154239854,0.7404630247203255,0.7047184170471842,,0.9351155367071458
attn,hcpd,52.0,leak_subj_20,0.3670345843135071,0.10999006674090339,0.7476992489886698,0.6195607970719805,,0.8103174603174604
age,abcd,1.0,leak_subj_20,0.20412882791030182,0.02746091855002819,0.6859051313385252,0.6853503184713375,,0.8787408678258477
attn,abcd,23.0,leak_subj_20,0.16067243647872193,0.01320975393676005,0.6891563005062085,0.6505941499085923,,0.857240794669447
mr,abcd,64.0,leak_subj_20,0.14588775641441432,0.02085142029872533,0.8423727335224223,0.7427565664771189,,0.9018525534955721
age,abcd,8.0,leak_subj_20,0.21408974700437677,0.03526587801866965,0.6851568084139344,0.6493917274939173,,0.9117540954054033
attn,hbn,55.0,leak_subj_20,0.2778488831437418,0.029804104311834334,0.7520729152351115,0.5939571150097466,,0.7684398507662887
attn,pnc,92.0,leak_subj_20,0.23818640245317751,-0.019563300464462197,0.7308905453735308,0.6241393276630215,,0.6273314333128899
mr,abcd,10.0,leak_subj_20,0.19600904840234265,0.024306581811259442,0.7357656280465353,0.7242116515232496,,0.8013493529045682
attn,pnc,12.0,leak_subj_20,0.29591727947461677,0.033955956815878374,0.7287432541179175,0.5917791658271206,,0.7348160976717263
age,abcd,79.0,leak_subj_20,0.19921208168334456,0.030891349187675776,0.7070119790565801,0.6620603015075377,,0.9088350950611492
attn,hbn,1.0,leak_subj_20,0.2572389484151086,0.008597325886846807,0.7644943605884614,0.6071640609538888,,0.82106326890386
attn,hcpd,59.0,leak_subj_20,0.338298890807546,0.08439159258645512,0.7420874683586205,0.598609731876862,,0.8564573483868624
attn,hcpd,65.0,leak_subj_20,0.299601969496713,0.06425257449873434,0.7320731974526518,0.6117695136902329,,0.7480924303393958
age,pnc,97.0,leak_subj_20,0.7189559779693888,0.515660343850034,0.9119569895894246,0.8388765705838876,,0.971334249895077
mr,hbn,97.0,leak_subj_20,0.3689368842372807,0.13516775961517935,0.8656132259503313,0.7423738214087632,,0.9747465637288502
mr,hcpd,18.0,leak_subj_20,0.4330061264299978,0.1873747225862551,0.8356431055562705,0.7001506780512305,,0.8349868321368012
attn,abcd,36.0,leak_subj_20,0.14247164504321774,0.019022889589383474,0.7868603633864767,0.654943596549436,,0.8521204251255566
age,hcpd,19.0,leak_subj_20,0.8560555124416008,0.7322804333831276,0.831567592476192,0.8785488958990536,,0.9418959142869217
attn,hbn,6.0,leak_subj_20,0.2551949110947868,0.007653011286748224,0.7739636271871675,0.5972166998011929,,0.7482502349916138
age,hbn,48.0,leak_subj_20,0.7913007495033169,0.6240947627920097,0.9328564308205914,0.8660882685778951,,0.9800497853457915
mr,pnc,48.0,leak_subj_20,0.414996797563803,0.15886852067760182,0.7591478100475963,0.6996439471007121,,0.9494543160199093
attn,pnc,42.0,leak_subj_20,0.21977043169045857,-0.029301691436774746,0.7211522155663225,0.6305044035228182,,0.7989609828671469
attn,pnc,97.0,leak_subj_20,0.29712391363318646,0.047569352645044805,0.7406734760062306,0.6073954334208931,,0.732763286069921
age,hcpd,0.0,leak_subj_20,0.8373770760730186,0.6983454647874537,0.8790295815613526,0.8968989126057189,,0.9433029688206674
mr,abcd,33.0,leak_subj_20,0.17444221267037346,0.03041030617627738,0.8532052232856031,0.7326949384404925,,0.9180017325742242
attn,pnc,85.0,leak_subj_20,0.26825966425661313,0.01433889247893072,0.757127642672984,0.6263736263736264,,0.8114977363010101
mr,hcpd,67.0,leak_subj_20,0.45218939765621124,0.20385963033851306,0.8424298596013092,0.6933434959349594,,0.8623708033428026
attn,hcpd,12.0,leak_subj_20,0.27249144389884655,0.047179920670354925,0.7074209039621983,0.6114519427402862,,0.8685188576950661
attn,abcd,77.0,leak_subj_20,0.13862379889888646,0.002933598787025371,0.6709930714580675,0.6538631346578366,,0.8439129102875599
mr,pnc,51.0,leak_subj_20,0.40825690004309334,0.15465381748923823,0.7911378298647925,0.6928388746803069,,0.9379487000584033
attn,abcd,89.0,leak_subj_20,0.15568475731274128,0.0006434643531043616,0.6320239666278783,0.6307939421753098,,0.7649234241785268
attn,hbn,3.0,leak_subj_20,0.258339495794871,0.00869353787324445,0.7765977947304933,0.6081802015411973,,0.739965002617161
mr,hbn,61.0,leak_subj_20,0.38409789304484343,0.14626294485333935,0.8588003964149393,0.719694906020158,,0.959089433864866
age,abcd,25.0,leak_subj_20,0.19319229457132542,0.014189605153197116,0.69297689892402,0.7044887780548629,,0.8895342544824848
age,abcd,74.0,leak_subj_20,0.20103566975335915,0.025762493300257705,0.7187722885264463,0.6788303528274529,,0.8405880773561053
age,abcd,83.0,leak_subj_20,0.18643391267019147,0.022618499452858543,0.7088995663736853,0.7114193708199158,,0.930516974522343
age,hbn,34.0,leak_subj_20,0.7854369243445497,0.6151307145157769,0.9273806616980519,0.8640630867442733,,0.9717336798305158
attn,pnc,77.0,leak_subj_20,0.3065452774003476,0.05093742286316072,0.7683266982117425,0.61166027839419,,0.8130524194475263
age,hbn,37.0,leak_subj_20,0.7885083413313843,0.6194669947442655,0.9255806756909887,0.8891050583657587,,0.98713855511895
mr,pnc,40.0,leak_subj_20,0.4399628067425479,0.183626475396082,0.790049204117061,0.6909182137481185,,0.9311470679942682
age,hbn,66.0,leak_subj_20,0.7891061812908983,0.6206825096314272,0.9325087832990792,0.8691838291380626,,0.9809693888350308
mr,abcd,81.0,leak_subj_20,0.1945286914271047,0.03428196268853245,0.741563017743387,0.7064482579303172,,0.8734956235641044
attn,hbn,44.0,leak_subj_20,0.26697692519081456,0.008654883788546175,0.7585068444083924,0.595706971248523,,0.7639217112295882
attn,abcd,33.0,leak_subj_20,0.14752577456873042,0.016785068363846634,0.6906847275747419,0.6666666666666666,,0.8459318064319417
mr,hcpd,71.0,leak_subj_20,0.4477829176888005,0.20050157317759876,0.8482729505624728,0.7048192771084337,,0.8942279942279945
age,pnc,76.0,leak_subj_20,0.713799849147005,0.5079418636455286,0.9098644869906931,0.8498531571218796,,0.9703452505501639
attn,pnc,14.0,leak_subj_20,0.2749260943095028,0.02534213016057718,0.7514468856485373,0.6214008576679599,,0.8131178300984083
mr,hbn,68.0,leak_subj_20,0.36023983855550534,0.12961121182461144,0.8593808108367335,0.74235807860262,,0.9663407770843103
mr,hcpd,29.0,leak_subj_20,0.4170361660079527,0.17373410501311304,0.8320125101789951,0.6919907288179243,,0.8123241220381473
mr,hcpd,7.0,leak_subj_20,0.40772379992300833,0.16511848315887945,0.8458900989111733,0.7164292980671414,,0.847587265604832
mr,hcpd,75.0,leak_subj_20,0.4255201939717444,0.18064111136033478,0.8308476468257612,0.6915674854393518,,0.819957790057099
attn,abcd,87.0,leak_subj_20,0.13520998104467719,-0.0058920269699160865,0.681520852013585,0.671979671979672,,0.7587351409138882
mr,pnc,26.0,leak_subj_20,0.41559322755826267,0.15242203273653832,0.7685461897772887,0.6922480620155039,,0.9301369123218993
age,hbn,54.0,gold_minus_covars,0.7597434332050856,0.5766232399711412,0.5791802050666999,0.554932735426009,0.9162465512340813,0.5274455696162212
age,hbn,75.0,gold_minus_covars,0.7665162014440579,0.5861862276189553,0.5791253536811728,0.555087987758225,0.918988469924463,0.42689372818817023
age,hbn,17.0,gold_minus_covars,0.7605101699616683,0.5776354571080464,0.5713203645116698,0.5480332829046899,0.9155383063232098,0.45304664670442646
attn,hcpd,44.0,gold_minus_covars,0.032813595788536626,-0.23898385075180695,0.742571149181844,0.6907174706120794,0.8263218760425245,0.7620499319484263
attn,abcd,60.0,gold_minus_covars,0.09539609536515181,0.003213850272170582,0.8307310091392625,0.7701384161561152,0.9124332503090694,0.8789688289589703
attn,hbn,74.0,gold_minus_covars,0.032819604958248975,-0.17354164471957678,0.830462895829254,0.7299385773726966,0.8719878591084912,0.7566651033587068
age,pnc,67.0,gold_minus_covars,0.6866854425725804,0.4702327507112458,0.5845332018750964,0.6067746686303387,0.8652525314281286,0.2817871895694623
mr,abcd,16.0,gold_minus_covars,0.13683366575341754,0.016906687402287846,0.6772997249606832,0.6111263359824609,0.8084049892011528,0.6417374678605983
mr,hbn,11.0,gold_minus_covars,0.3342268178754888,0.08293977801108732,0.3179579232604506,0.25766871165644173,0.5091288716047104,0.32233507373701664
attn,pnc,39.0,gold_minus_covars,0.05707079416497854,-0.1572051771175189,0.8123074715230216,0.7280593325092707,0.843635523337738,0.7318349091998498
age,abcd,90.0,gold_minus_covars,0.14019067533639873,0.015443167469636476,0.8728560506862891,0.7919902912621359,0.9645854230498813,0.7898401708066638
age,abcd,41.0,gold_minus_covars,0.12354847959189265,0.0074741963551724355,0.7395493814607215,0.7984570877531341,0.8385734576352095,0.8064434684388899
attn,hcpd,32.0,gold_minus_covars,0.08449506710719697,-0.15905041664445374,0.7510606847057555,0.6704248037044493,0.7991620815267376,0.7259737683622053
attn,hcpd,94.0,gold_minus_covars,0.060720162386087406,-0.20804492652882223,0.7457989882965067,0.6586368977673326,0.769090698555641,0.6965854363585644
age,pnc,96.0,gold_minus_covars,0.6711006829867204,0.45010935190144974,0.5932629563140331,0.61626195732156,0.876145164792377,0.3113115643375898
attn,hbn,13.0,gold_minus_covars,0.03387934337845353,-0.1706511173769214,0.8362100624098874,0.7432326402510788,0.8729956153566553,0.8071574163906219
age,hcpd,65.0,gold_minus_covars,0.864757468404618,0.7475439524577376,0.48257311894432403,0.562185199535064,0.9138829239523922,0.4159961072452251
mr,pnc,38.0,gold_minus_covars,0.2950030437352938,0.04293638377541298,0.5480693087972898,0.49961270333075136,0.7262941578160351,0.5271389145291844
mr,hbn,35.0,gold_minus_covars,0.3464618361668264,0.09199771025633252,0.3062108486444377,0.2569558101472995,0.4946500014921889,0.4229950578170229
age,hcpd,15.0,gold_minus_covars,0.8612386167433317,0.7415389226676694,0.5132313109042855,0.5644515612489992,0.9260325827955485,0.42151026473297337
age,abcd,99.0,gold_minus_covars,0.1263248661192157,0.00866548870013728,0.8661014775830751,0.7952813959203735,0.9647369297551588,0.7567733323712975
age,hbn,91.0,gold_minus_covars,0.7610048095471683,0.5784788418592854,0.5785896099372922,0.5585146286571643,0.9226992652402153,0.5267373893881464
attn,abcd,74.0,gold_minus_covars,0.06477435113028998,-0.030260749061795655,0.739084931985624,0.7779931093884582,0.7925791687852763,0.9257896352318834
attn,abcd,72.0,gold_minus_covars,0.07522743014607874,-0.01369955141433854,0.7756202338748521,0.7613434163701067,0.8747504314762813,0.8532414594823376
age,pnc,9.0,gold_minus_covars,0.6730372259752022,0.45259483192451366,0.5833828319111302,0.6044968669369701,0.8720338447988045,0.3168584725278689
age,hbn,50.0,gold_minus_covars,0.7684930270318994,0.5892314399986771,0.5676704014328837,0.5531428571428572,0.9160552204328073,0.41878630443410186
age,hbn,6.0,gold_minus_covars,0.7626077157343324,0.5804592074362197,0.5716564562422735,0.5420668459469843,0.9145984159146536,0.449401111483753
age,pnc,17.0,gold_minus_covars,0.674754676396167,0.45513579261383164,0.5962951050600807,0.6173069750093249,0.8718533311853939,0.265838083728819
attn,hcpd,5.0,gold_minus_covars,0.023908809454784723,-0.23704259326665955,0.7471758725800641,0.6907590094624522,0.7890551602974928,0.7241963995815143
